implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3000,600,1800,1,4.032597,1.000000,1.000000,4.032597,0,"ok","./bin/mm_serial 3000 600 1800","Time: 4.032597 seconds"
"Implementation 2 (MM-1D)",3000,600,1800,1,3.775810,1.000000,1.068008,3.775810,0,"ok","mpirun -np 1 ./bin/mm_1d 3000 600 1800","Local Matrix Multiplication Compute Time: 3.70944 seconds Total Runtime: 3.77581 seconds"
"Implementation 3 (MM-2D)",3000,600,1800,1,3.722370,1.000000,1.083341,3.722370,0,"ok","mpirun -np 1 ./bin/mm_2d 3000 600 1800","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3000x600), B(600x1800), C(3000x1800) Parallel Time: 3.722370 seconds"
"Implementation 1 (Serial)",3000,600,1800,4,4.032597,1.000000,1.000000,4.032597,0,"ok","./bin/mm_serial 3000 600 1800","Time: 4.032597 seconds"
"Implementation 2 (MM-1D)",3000,600,1800,4,1.066000,3.542036,3.782924,4.264000,0,"ok","mpirun -np 4 ./bin/mm_1d 3000 600 1800","Local Matrix Multiplication Compute Time: 0.997671 seconds Total Runtime: 1.066 seconds"
"Implementation 3 (MM-2D)",3000,600,1800,4,0.911158,4.085318,4.425793,3.644632,0,"ok","mpirun -np 4 ./bin/mm_2d 3000 600 1800","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3000x600), B(600x1800), C(3000x1800) Parallel Time: 0.911158 seconds"
"Implementation 1 (Serial)",3000,600,1800,9,4.032597,1.000000,1.000000,4.032597,0,"ok","./bin/mm_serial 3000 600 1800","Time: 4.032597 seconds"
"Implementation 2 (MM-1D)",3000,600,1800,9,0.984242,3.836262,4.097160,8.858178,0,"ok","mpirun -np 9 ./bin/mm_1d 3000 600 1800","Local Matrix Multiplication Compute Time: 0.902682 seconds Total Runtime: 0.984242 seconds"
"Implementation 3 (MM-2D)",3000,600,1800,9,0.510093,7.297434,7.905611,4.590837,0,"ok","mpirun -np 9 ./bin/mm_2d 3000 600 1800","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3000x600), B(600x1800), C(3000x1800) Parallel Time: 0.510093 seconds"
"Implementation 1 (Serial)",3000,600,1800,16,4.032597,1.000000,1.000000,4.032597,0,"ok","./bin/mm_serial 3000 600 1800","Time: 4.032597 seconds"
"Implementation 2 (MM-1D)",3000,600,1800,16,0.637514,5.922709,6.325503,10.200224,0,"ok","mpirun -np 16 ./bin/mm_1d 3000 600 1800","Local Matrix Multiplication Compute Time: 0.52782 seconds Total Runtime: 0.637514 seconds"
"Implementation 3 (MM-2D)",3000,600,1800,16,0.320256,11.623108,12.591792,5.124096,0,"ok","mpirun -np 16 ./bin/mm_2d 3000 600 1800","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3000x600), B(600x1800), C(3000x1800) Parallel Time: 0.320256 seconds"
"Implementation 1 (Serial)",3000,600,1800,25,4.032597,1.000000,1.000000,4.032597,0,"ok","./bin/mm_serial 3000 600 1800","Time: 4.032597 seconds"
"Implementation 2 (MM-1D)",3000,600,1800,25,0.719973,5.244377,5.601039,17.999325,0,"ok","mpirun -np 25 ./bin/mm_1d 3000 600 1800","Local Matrix Multiplication Compute Time: 0.559901 seconds Total Runtime: 0.719973 seconds"
"Implementation 3 (MM-2D)",3000,600,1800,25,0.328439,11.333520,12.278070,8.210975,0,"ok","mpirun -np 25 ./bin/mm_2d 3000 600 1800","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3000x600), B(600x1800), C(3000x1800) Parallel Time: 0.328439 seconds"
