implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1800,3600,600,1,6.808906,1.000000,1.000000,6.808906,0,"ok","./bin/mm_serial 1800 3600 600","Time: 6.808906 seconds"
"Implementation 2 (MM-1D)",1800,3600,600,1,5.825760,1.000000,1.168758,5.825760,0,"ok","mpirun -np 1 ./bin/mm_1d 1800 3600 600","Local Matrix Multiplication Compute Time: 5.75327 seconds Total Runtime: 5.82576 seconds"
"Implementation 3 (MM-2D)",1800,3600,600,1,5.582683,1.000000,1.219648,5.582683,0,"ok","mpirun -np 1 ./bin/mm_2d 1800 3600 600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1800x3600), B(3600x600), C(1800x600) Parallel Time: 5.582683 seconds"
"Implementation 1 (Serial)",1800,3600,600,4,6.808906,1.000000,1.000000,6.808906,0,"ok","./bin/mm_serial 1800 3600 600","Time: 6.808906 seconds"
"Implementation 2 (MM-1D)",1800,3600,600,4,2.622720,2.221266,2.596124,10.490880,0,"ok","mpirun -np 4 ./bin/mm_1d 1800 3600 600","Local Matrix Multiplication Compute Time: 2.54321 seconds Total Runtime: 2.62272 seconds"
"Implementation 3 (MM-2D)",1800,3600,600,4,1.224082,4.560710,5.562459,4.896328,0,"ok","mpirun -np 4 ./bin/mm_2d 1800 3600 600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1800x3600), B(3600x600), C(1800x600) Parallel Time: 1.224082 seconds"
"Implementation 1 (Serial)",1800,3600,600,9,6.808906,1.000000,1.000000,6.808906,0,"ok","./bin/mm_serial 1800 3600 600","Time: 6.808906 seconds"
"Implementation 2 (MM-1D)",1800,3600,600,9,1.345140,4.330969,5.061857,12.106260,0,"ok","mpirun -np 9 ./bin/mm_1d 1800 3600 600","Local Matrix Multiplication Compute Time: 1.22568 seconds Total Runtime: 1.34514 seconds"
"Implementation 3 (MM-2D)",1800,3600,600,9,0.662774,8.423208,10.273345,5.964966,0,"ok","mpirun -np 9 ./bin/mm_2d 1800 3600 600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1800x3600), B(3600x600), C(1800x600) Parallel Time: 0.662774 seconds"
"Implementation 1 (Serial)",1800,3600,600,16,6.808906,1.000000,1.000000,6.808906,0,"ok","./bin/mm_serial 1800 3600 600","Time: 6.808906 seconds"
"Implementation 2 (MM-1D)",1800,3600,600,16,0.925298,6.296091,7.358609,14.804768,0,"ok","mpirun -np 16 ./bin/mm_1d 1800 3600 600","Local Matrix Multiplication Compute Time: 0.777362 seconds Total Runtime: 0.925298 seconds"
"Implementation 3 (MM-2D)",1800,3600,600,16,0.425354,13.124793,16.007622,6.805664,0,"ok","mpirun -np 16 ./bin/mm_2d 1800 3600 600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1800x3600), B(3600x600), C(1800x600) Parallel Time: 0.425354 seconds"
"Implementation 1 (Serial)",1800,3600,600,25,6.808906,1.000000,1.000000,6.808906,0,"ok","./bin/mm_serial 1800 3600 600","Time: 6.808906 seconds"
"Implementation 2 (MM-1D)",1800,3600,600,25,1.128530,5.162255,6.033429,28.213250,0,"ok","mpirun -np 25 ./bin/mm_1d 1800 3600 600","Local Matrix Multiplication Compute Time: 0.7499 seconds Total Runtime: 1.12853 seconds"
"Implementation 3 (MM-2D)",1800,3600,600,25,0.497240,11.227341,13.693400,12.431000,0,"ok","mpirun -np 25 ./bin/mm_2d 1800 3600 600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1800x3600), B(3600x600), C(1800x600) Parallel Time: 0.497240 seconds"
