implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",600,3600,3600,1,25.037707,1.000000,1.000000,25.037707,0,"ok","./bin/mm_serial 600 3600 3600","Time: 25.037707 seconds"
"Implementation 2 (MM-1D)",600,3600,3600,1,24.835600,1.000000,1.008138,24.835600,0,"ok","mpirun -np 1 ./bin/mm_1d 600 3600 3600","Local Matrix Multiplication Compute Time: 24.7242 seconds Total Runtime: 24.8356 seconds"
"Implementation 3 (MM-2D)",600,3600,3600,1,24.847487,1.000000,1.007656,24.847487,0,"ok","mpirun -np 1 ./bin/mm_2d 600 3600 3600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(600x3600), B(3600x3600), C(600x3600) Parallel Time: 24.847487 seconds"
"Implementation 1 (Serial)",600,3600,3600,4,25.037707,1.000000,1.000000,25.037707,0,"ok","./bin/mm_serial 600 3600 3600","Time: 25.037707 seconds"
"Implementation 2 (MM-1D)",600,3600,3600,4,6.591500,3.767822,3.798484,26.366000,0,"ok","mpirun -np 4 ./bin/mm_1d 600 3600 3600","Local Matrix Multiplication Compute Time: 6.4055 seconds Total Runtime: 6.5915 seconds"
"Implementation 3 (MM-2D)",600,3600,3600,4,4.426010,5.613970,5.656948,17.704040,0,"ok","mpirun -np 4 ./bin/mm_2d 600 3600 3600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(600x3600), B(3600x3600), C(600x3600) Parallel Time: 4.426010 seconds"
"Implementation 1 (Serial)",600,3600,3600,9,25.037707,1.000000,1.000000,25.037707,0,"ok","./bin/mm_serial 600 3600 3600","Time: 25.037707 seconds"
"Implementation 2 (MM-1D)",600,3600,3600,9,3.405870,7.291999,7.351340,30.652830,0,"ok","mpirun -np 9 ./bin/mm_1d 600 3600 3600","Local Matrix Multiplication Compute Time: 3.018 seconds Total Runtime: 3.40587 seconds"
"Implementation 3 (MM-2D)",600,3600,3600,9,2.267980,10.955779,11.039651,20.411820,0,"ok","mpirun -np 9 ./bin/mm_2d 600 3600 3600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(600x3600), B(3600x3600), C(600x3600) Parallel Time: 2.267980 seconds"
"Implementation 1 (Serial)",600,3600,3600,16,25.037707,1.000000,1.000000,25.037707,0,"ok","./bin/mm_serial 600 3600 3600","Time: 25.037707 seconds"
"Implementation 2 (MM-1D)",600,3600,3600,16,2.457740,10.105056,10.187289,39.323840,0,"ok","mpirun -np 16 ./bin/mm_1d 600 3600 3600","Local Matrix Multiplication Compute Time: 1.8796 seconds Total Runtime: 2.45774 seconds"
"Implementation 3 (MM-2D)",600,3600,3600,16,1.371390,18.118469,18.257175,21.942240,0,"ok","mpirun -np 16 ./bin/mm_2d 600 3600 3600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(600x3600), B(3600x3600), C(600x3600) Parallel Time: 1.371390 seconds"
"Implementation 1 (Serial)",600,3600,3600,25,25.037707,1.000000,1.000000,25.037707,0,"ok","./bin/mm_serial 600 3600 3600","Time: 25.037707 seconds"
"Implementation 2 (MM-1D)",600,3600,3600,25,2.903940,8.552381,8.621978,72.598500,0,"ok","mpirun -np 25 ./bin/mm_1d 600 3600 3600","Local Matrix Multiplication Compute Time: 1.80102 seconds Total Runtime: 2.90394 seconds"
"Implementation 3 (MM-2D)",600,3600,3600,25,1.617558,15.361110,15.478707,40.438950,0,"ok","mpirun -np 25 ./bin/mm_2d 600 3600 3600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(600x3600), B(3600x3600), C(600x3600) Parallel Time: 1.617558 seconds"
