implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3000,3000,1800,1,95.634350,1.000000,1.000000,95.634350,0,"ok","./bin/mm_serial 3000 3000 1800","Time: 95.634350 seconds"
"Implementation 2 (MM-1D)",3000,3000,1800,1,64.686200,1.000000,1.478435,64.686200,0,"ok","mpirun -np 1 ./bin/mm_1d 3000 3000 1800","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job Local Matrix Multiplication Compute Time: 64.542 seconds Total Runtime: 64.6862 seconds"
"Implementation 3 (MM-2D)",3000,3000,1800,1,64.563830,1.000000,1.481237,64.563830,0,"ok","mpirun -np 1 ./bin/mm_2d 3000 3000 1800","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3000x3000), B(3000x1800), C(3000x1800) Parallel Time: 64.563830 seconds"
"Implementation 1 (Serial)",3000,3000,1800,4,95.634350,1.000000,1.000000,95.634350,0,"ok","./bin/mm_serial 3000 3000 1800","Time: 95.634350 seconds"
"Implementation 2 (MM-1D)",3000,3000,1800,4,39.078600,1.655284,2.447231,156.314400,0,"ok","mpirun -np 4 ./bin/mm_1d 3000 3000 1800","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job Local Matrix Multiplication Compute Time: 38.9195 seconds Total Runtime: 39.0786 seconds"
"Implementation 3 (MM-2D)",3000,3000,1800,4,6.744866,9.572292,14.178836,26.979464,0,"ok","mpirun -np 4 ./bin/mm_2d 3000 3000 1800","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3000x3000), B(3000x1800), C(3000x1800) Parallel Time: 6.744866 seconds"
"Implementation 1 (Serial)",3000,3000,1800,9,95.634350,1.000000,1.000000,95.634350,0,"ok","./bin/mm_serial 3000 3000 1800","Time: 95.634350 seconds"
"Implementation 2 (MM-1D)",3000,3000,1800,9,4.634100,13.958741,20.637092,41.706900,0,"ok","mpirun -np 9 ./bin/mm_1d 3000 3000 1800","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job Local Matrix Multiplication Compute Time: 4.39582 seconds Total Runtime: 4.6341 seconds"
"Implementation 3 (MM-2D)",3000,3000,1800,9,3.720856,17.351875,25.702244,33.487704,0,"ok","mpirun -np 9 ./bin/mm_2d 3000 3000 1800","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3000x3000), B(3000x1800), C(3000x1800) Parallel Time: 3.720856 seconds"
"Implementation 1 (Serial)",3000,3000,1800,16,95.634350,1.000000,1.000000,95.634350,0,"ok","./bin/mm_serial 3000 3000 1800","Time: 95.634350 seconds"
"Implementation 2 (MM-1D)",3000,3000,1800,16,2.964590,21.819611,32.258879,47.433440,0,"ok","mpirun -np 16 ./bin/mm_1d 3000 3000 1800","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job Local Matrix Multiplication Compute Time: 2.64242 seconds Total Runtime: 2.96459 seconds"
"Implementation 3 (MM-2D)",3000,3000,1800,16,2.574895,25.074354,37.141068,41.198320,0,"ok","mpirun -np 16 ./bin/mm_2d 3000 3000 1800","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3000x3000), B(3000x1800), C(3000x1800) Parallel Time: 2.574895 seconds"
"Implementation 1 (Serial)",3000,3000,1800,25,95.634350,1.000000,1.000000,95.634350,0,"ok","./bin/mm_serial 3000 3000 1800","Time: 95.634350 seconds"
"Implementation 2 (MM-1D)",3000,3000,1800,25,4.209660,15.366134,22.717832,105.241500,0,"ok","mpirun -np 25 ./bin/mm_1d 3000 3000 1800","-------------------------------------------------------------------------- A system call failed during shared memory initialization that should not have.  It is likely that your MPI job will now either abort or experience performance degradation.    Local host:  cn03   System call: open(2)    Error:       Permission denied (errno 13) -------------------------------------------------------------------------- [cn03:12211] 3 more processes have sent help message help-opal-shmem-mmap.txt / sys call fail [cn03:12211] Set MCA parameter ""orte_base_help_aggregate"" to 0 to see all help / error messages mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job Local Matrix Multiplication Compute Time: 3.48992 seconds Total Runtime: 4.20966 seconds"
"Implementation 3 (MM-2D)",3000,3000,1800,25,2.427929,26.592141,39.389270,60.698225,0,"ok","mpirun -np 25 ./bin/mm_2d 3000 3000 1800","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3000x3000), B(3000x1800), C(3000x1800) Parallel Time: 2.427929 seconds"
