implementation,m,n,q,p,seconds,speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",18,18,6,1,0.000027,1.000000,0.000027,0,"ok","./bin/mm_serial 18 18 6","Time: 0.000027 seconds"
"Implementation 2 (MM-1D)",18,18,6,1,0.000048,0.559758,0.000048,0,"ok","mpirun -np 1 ./bin/mm_1d 18 18 6","Local Matrix Multiplication Compute Time: 2.42172e-05 seconds Total Runtime: 4.82351e-05 seconds"
"Implementation 3 (MM-2D)",18,18,6,1,0.000034,0.794118,0.000034,0,"ok","mpirun -np 1 ./bin/mm_2d 18 18 6","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(18x18), B(18x6), C(18x6) Parallel Time: 0.000034 seconds"
"Implementation 1 (Serial)",18,18,6,4,0.000027,1.000000,0.000027,0,"ok","./bin/mm_serial 18 18 6","Time: 0.000027 seconds"
"Implementation 2 (MM-1D)",18,18,6,4,0.000185,0.145589,0.000742,0,"ok","mpirun -np 4 ./bin/mm_1d 18 18 6","Local Matrix Multiplication Compute Time: 5.22658e-06 seconds Total Runtime: 0.000185454 seconds"
"Implementation 3 (MM-2D)",18,18,6,4,0.000235,0.114894,0.000940,0,"ok","mpirun -np 4 ./bin/mm_2d 18 18 6","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(18x18), B(18x6), C(18x6) Parallel Time: 0.000235 seconds"
