implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1200,1200,1800,1,3.232860,1.000000,1.000000,3.232860,0,"ok","./bin/mm_serial 1200 1200 1800","Time: 3.232860 seconds"
"Implementation 2 (MM-1D)",1200,1200,1800,1,3.068000,1.000000,1.053735,3.068000,0,"ok","mpirun -np 1 ./bin/mm_1d 1200 1200 1800","Local Matrix Multiplication Compute Time: 3.02351 seconds Total Runtime: 3.068 seconds"
"Implementation 3 (MM-2D)",1200,1200,1800,1,3.063718,1.000000,1.055208,3.063718,0,"ok","mpirun -np 1 ./bin/mm_2d 1200 1200 1800","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1200x1200), B(1200x1800), C(1200x1800) Parallel Time: 3.063718 seconds"
"Implementation 1 (Serial)",1200,1200,1800,4,3.232860,1.000000,1.000000,3.232860,0,"ok","./bin/mm_serial 1200 1200 1800","Time: 3.232860 seconds"
"Implementation 2 (MM-1D)",1200,1200,1800,4,1.547930,1.982002,2.088505,6.191720,0,"ok","mpirun -np 4 ./bin/mm_1d 1200 1200 1800","Local Matrix Multiplication Compute Time: 1.48963 seconds Total Runtime: 1.54793 seconds"
"Implementation 3 (MM-2D)",1200,1200,1800,4,0.786587,3.894951,4.109984,3.146348,0,"ok","mpirun -np 4 ./bin/mm_2d 1200 1200 1800","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1200x1200), B(1200x1800), C(1200x1800) Parallel Time: 0.786587 seconds"
"Implementation 1 (Serial)",1200,1200,1800,9,3.232860,1.000000,1.000000,3.232860,0,"ok","./bin/mm_serial 1200 1200 1800","Time: 3.232860 seconds"
"Implementation 2 (MM-1D)",1200,1200,1800,9,0.821260,3.735723,3.936463,7.391340,0,"ok","mpirun -np 9 ./bin/mm_1d 1200 1200 1800","Local Matrix Multiplication Compute Time: 0.728235 seconds Total Runtime: 0.82126 seconds"
"Implementation 3 (MM-2D)",1200,1200,1800,9,0.421595,7.266969,7.668165,3.794355,0,"ok","mpirun -np 9 ./bin/mm_2d 1200 1200 1800","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1200x1200), B(1200x1800), C(1200x1800) Parallel Time: 0.421595 seconds"
"Implementation 1 (Serial)",1200,1200,1800,16,3.232860,1.000000,1.000000,3.232860,0,"ok","./bin/mm_serial 1200 1200 1800","Time: 3.232860 seconds"
"Implementation 2 (MM-1D)",1200,1200,1800,16,0.555100,5.526932,5.823924,8.881600,0,"ok","mpirun -np 16 ./bin/mm_1d 1200 1200 1800","Local Matrix Multiplication Compute Time: 0.422803 seconds Total Runtime: 0.5551 seconds"
"Implementation 3 (MM-2D)",1200,1200,1800,16,0.284892,10.753963,11.347669,4.558272,0,"ok","mpirun -np 16 ./bin/mm_2d 1200 1200 1800","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1200x1200), B(1200x1800), C(1200x1800) Parallel Time: 0.284892 seconds"
"Implementation 1 (Serial)",1200,1200,1800,25,3.232860,1.000000,1.000000,3.232860,0,"ok","./bin/mm_serial 1200 1200 1800","Time: 3.232860 seconds"
"Implementation 2 (MM-1D)",1200,1200,1800,25,0.640583,4.789387,5.046746,16.014575,0,"ok","mpirun -np 25 ./bin/mm_1d 1200 1200 1800","Local Matrix Multiplication Compute Time: 0.442574 seconds Total Runtime: 0.640583 seconds"
"Implementation 3 (MM-2D)",1200,1200,1800,25,0.284079,10.784739,11.380144,7.101975,0,"ok","mpirun -np 25 ./bin/mm_2d 1200 1200 1800","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1200x1200), B(1200x1800), C(1200x1800) Parallel Time: 0.284079 seconds"
