implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",4200,2400,3000,1,67.452437,1.000000,1.000000,67.452437,0,"ok","./bin/mm_serial 4200 2400 3000","Time: 67.452437 seconds"
"Implementation 2 (MM-1D)",4200,2400,3000,1,65.161100,1.000000,1.035164,65.161100,0,"ok","mpirun -np 1 ./bin/mm_1d 4200 2400 3000","Local Matrix Multiplication Compute Time: 64.947 seconds Total Runtime: 65.1611 seconds"
"Implementation 3 (MM-2D)",4200,2400,3000,1,65.008315,1.000000,1.037597,65.008315,0,"ok","mpirun -np 1 ./bin/mm_2d 4200 2400 3000","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(4200x2400), B(2400x3000), C(4200x3000) Parallel Time: 65.008315 seconds"
"Implementation 1 (Serial)",4200,2400,3000,4,67.452437,1.000000,1.000000,67.452437,0,"ok","./bin/mm_serial 4200 2400 3000","Time: 67.452437 seconds"
"Implementation 2 (MM-1D)",4200,2400,3000,4,17.160200,3.797223,3.930749,68.640800,0,"ok","mpirun -np 4 ./bin/mm_1d 4200 2400 3000","Local Matrix Multiplication Compute Time: 16.9251 seconds Total Runtime: 17.1602 seconds"
"Implementation 3 (MM-2D)",4200,2400,3000,4,16.440479,3.954162,4.102827,65.761916,0,"ok","mpirun -np 4 ./bin/mm_2d 4200 2400 3000","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(4200x2400), B(2400x3000), C(4200x3000) Parallel Time: 16.440479 seconds"
"Implementation 1 (Serial)",4200,2400,3000,9,67.452437,1.000000,1.000000,67.452437,0,"ok","./bin/mm_serial 4200 2400 3000","Time: 67.452437 seconds"
"Implementation 2 (MM-1D)",4200,2400,3000,9,8.539200,7.630820,7.899152,76.852800,0,"ok","mpirun -np 9 ./bin/mm_1d 4200 2400 3000","Local Matrix Multiplication Compute Time: 8.20299 seconds Total Runtime: 8.5392 seconds"
"Implementation 3 (MM-2D)",4200,2400,3000,9,8.257335,7.872796,8.168790,74.316015,0,"ok","mpirun -np 9 ./bin/mm_2d 4200 2400 3000","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(4200x2400), B(2400x3000), C(4200x3000) Parallel Time: 8.257335 seconds"
"Implementation 1 (Serial)",4200,2400,3000,16,67.452437,1.000000,1.000000,67.452437,0,"ok","./bin/mm_serial 4200 2400 3000","Time: 67.452437 seconds"
"Implementation 2 (MM-1D)",4200,2400,3000,16,5.435770,11.987465,12.408994,86.972320,0,"ok","mpirun -np 16 ./bin/mm_1d 4200 2400 3000","Local Matrix Multiplication Compute Time: 4.98395 seconds Total Runtime: 5.43577 seconds"
"Implementation 3 (MM-2D)",4200,2400,3000,16,5.765983,11.274455,11.698341,92.255728,0,"ok","mpirun -np 16 ./bin/mm_2d 4200 2400 3000","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(4200x2400), B(2400x3000), C(4200x3000) Parallel Time: 5.765983 seconds"
"Implementation 1 (Serial)",4200,2400,3000,25,67.452437,1.000000,1.000000,67.452437,0,"ok","./bin/mm_serial 4200 2400 3000","Time: 67.452437 seconds"
"Implementation 2 (MM-1D)",4200,2400,3000,25,7.245480,8.993345,9.309588,181.137000,0,"ok","mpirun -np 25 ./bin/mm_1d 4200 2400 3000","Local Matrix Multiplication Compute Time: 5.22723 seconds Total Runtime: 7.24548 seconds"
"Implementation 3 (MM-2D)",4200,2400,3000,25,4.725818,13.755992,14.273177,118.145450,0,"ok","mpirun -np 25 ./bin/mm_2d 4200 2400 3000","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(4200x2400), B(2400x3000), C(4200x3000) Parallel Time: 4.725818 seconds"
