implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",4200,4200,3000,1,170.739327,1.000000,1.000000,170.739327,0,"ok","./bin/mm_serial 4200 4200 3000","Time: 170.739327 seconds"
"Implementation 2 (MM-1D)",4200,4200,3000,1,169.575000,1.000000,1.006866,169.575000,0,"ok","mpirun -np 1 ./bin/mm_1d 4200 4200 3000","Local Matrix Multiplication Compute Time: 169.269 seconds Total Runtime: 169.575 seconds"
"Implementation 3 (MM-2D)",4200,4200,3000,1,169.670925,1.000000,1.006297,169.670925,0,"ok","mpirun -np 1 ./bin/mm_2d 4200 4200 3000","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(4200x4200), B(4200x3000), C(4200x3000) Parallel Time: 169.670925 seconds"
"Implementation 1 (Serial)",4200,4200,3000,4,170.739327,1.000000,1.000000,170.739327,0,"ok","./bin/mm_serial 4200 4200 3000","Time: 170.739327 seconds"
"Implementation 2 (MM-1D)",4200,4200,3000,4,44.428300,3.816824,3.843031,177.713200,0,"ok","mpirun -np 4 ./bin/mm_1d 4200 4200 3000","Local Matrix Multiplication Compute Time: 44.0803 seconds Total Runtime: 44.4283 seconds"
"Implementation 3 (MM-2D)",4200,4200,3000,4,30.047964,5.646670,5.682226,120.191856,0,"ok","mpirun -np 4 ./bin/mm_2d 4200 4200 3000","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(4200x4200), B(4200x3000), C(4200x3000) Parallel Time: 30.047964 seconds"
"Implementation 1 (Serial)",4200,4200,3000,9,170.739327,1.000000,1.000000,170.739327,0,"ok","./bin/mm_serial 4200 4200 3000","Time: 170.739327 seconds"
"Implementation 2 (MM-1D)",4200,4200,3000,9,21.663000,7.827863,7.881610,194.967000,0,"ok","mpirun -np 9 ./bin/mm_1d 4200 4200 3000","Local Matrix Multiplication Compute Time: 21.1698 seconds Total Runtime: 21.663 seconds"
"Implementation 3 (MM-2D)",4200,4200,3000,9,14.581111,11.636351,11.709624,131.229999,0,"ok","mpirun -np 9 ./bin/mm_2d 4200 4200 3000","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(4200x4200), B(4200x3000), C(4200x3000) Parallel Time: 14.581111 seconds"
"Implementation 1 (Serial)",4200,4200,3000,16,170.739327,1.000000,1.000000,170.739327,0,"ok","./bin/mm_serial 4200 4200 3000","Time: 170.739327 seconds"
"Implementation 2 (MM-1D)",4200,4200,3000,16,13.273700,12.775262,12.862979,212.379200,0,"ok","mpirun -np 16 ./bin/mm_1d 4200 4200 3000","Local Matrix Multiplication Compute Time: 12.4256 seconds Total Runtime: 13.2737 seconds"
"Implementation 3 (MM-2D)",4200,4200,3000,16,10.088870,16.817634,16.923533,161.421920,0,"ok","mpirun -np 16 ./bin/mm_2d 4200 4200 3000","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(4200x4200), B(4200x3000), C(4200x3000) Parallel Time: 10.088870 seconds"
"Implementation 1 (Serial)",4200,4200,3000,25,170.739327,1.000000,1.000000,170.739327,0,"ok","./bin/mm_serial 4200 4200 3000","Time: 170.739327 seconds"
"Implementation 2 (MM-1D)",4200,4200,3000,25,15.571600,10.890018,10.964790,389.290000,0,"ok","mpirun -np 25 ./bin/mm_1d 4200 4200 3000","Local Matrix Multiplication Compute Time: 11.1017 seconds Total Runtime: 15.5716 seconds"
"Implementation 3 (MM-2D)",4200,4200,3000,25,9.483344,17.891466,18.004127,237.083600,0,"ok","mpirun -np 25 ./bin/mm_2d 4200 4200 3000","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(4200x4200), B(4200x3000), C(4200x3000) Parallel Time: 9.483344 seconds"
