implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1800,1200,600,1,1.628932,1.000000,1.000000,1.628932,0,"ok","./bin/mm_serial 1800 1200 600","Time: 1.628932 seconds"
"Implementation 2 (MM-1D)",1800,1200,600,1,1.536620,1.000000,1.060075,1.536620,0,"ok","mpirun -np 1 ./bin/mm_1d 1800 1200 600","Local Matrix Multiplication Compute Time: 1.50231 seconds Total Runtime: 1.53662 seconds"
"Implementation 3 (MM-2D)",1800,1200,600,1,1.514003,1.000000,1.075911,1.514003,0,"ok","mpirun -np 1 ./bin/mm_2d 1800 1200 600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1800x1200), B(1200x600), C(1800x600) Parallel Time: 1.514003 seconds"
"Implementation 1 (Serial)",1800,1200,600,4,1.628932,1.000000,1.000000,1.628932,0,"ok","./bin/mm_serial 1800 1200 600","Time: 1.628932 seconds"
"Implementation 2 (MM-1D)",1800,1200,600,4,0.422939,3.633195,3.851458,1.691756,0,"ok","mpirun -np 4 ./bin/mm_1d 1800 1200 600","Local Matrix Multiplication Compute Time: 0.386539 seconds Total Runtime: 0.422939 seconds"
"Implementation 3 (MM-2D)",1800,1200,600,4,0.411785,3.676683,3.955783,1.647140,0,"ok","mpirun -np 4 ./bin/mm_2d 1800 1200 600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1800x1200), B(1200x600), C(1800x600) Parallel Time: 0.411785 seconds"
"Implementation 1 (Serial)",1800,1200,600,9,1.628932,1.000000,1.000000,1.628932,0,"ok","./bin/mm_serial 1800 1200 600","Time: 1.628932 seconds"
"Implementation 2 (MM-1D)",1800,1200,600,9,0.389988,3.940173,4.176877,3.509892,0,"ok","mpirun -np 9 ./bin/mm_1d 1800 1200 600","Local Matrix Multiplication Compute Time: 0.337431 seconds Total Runtime: 0.389988 seconds"
"Implementation 3 (MM-2D)",1800,1200,600,9,0.212926,7.110466,7.650226,1.916334,0,"ok","mpirun -np 9 ./bin/mm_2d 1800 1200 600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1800x1200), B(1200x600), C(1800x600) Parallel Time: 0.212926 seconds"
"Implementation 1 (Serial)",1800,1200,600,16,1.628932,1.000000,1.000000,1.628932,0,"ok","./bin/mm_serial 1800 1200 600","Time: 1.628932 seconds"
"Implementation 2 (MM-1D)",1800,1200,600,16,0.273815,5.611891,5.949024,4.381040,0,"ok","mpirun -np 16 ./bin/mm_1d 1800 1200 600","Local Matrix Multiplication Compute Time: 0.203092 seconds Total Runtime: 0.273815 seconds"
"Implementation 3 (MM-2D)",1800,1200,600,16,0.147341,10.275504,11.055524,2.357456,0,"ok","mpirun -np 16 ./bin/mm_2d 1800 1200 600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1800x1200), B(1200x600), C(1800x600) Parallel Time: 0.147341 seconds"
"Implementation 1 (Serial)",1800,1200,600,25,1.628932,1.000000,1.000000,1.628932,0,"ok","./bin/mm_serial 1800 1200 600","Time: 1.628932 seconds"
"Implementation 2 (MM-1D)",1800,1200,600,25,0.301585,5.095147,5.401237,7.539625,0,"ok","mpirun -np 25 ./bin/mm_1d 1800 1200 600","Local Matrix Multiplication Compute Time: 0.18613 seconds Total Runtime: 0.301585 seconds"
"Implementation 3 (MM-2D)",1800,1200,600,25,0.147991,10.230372,11.006967,3.699775,0,"ok","mpirun -np 25 ./bin/mm_2d 1800 1200 600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1800x1200), B(1200x600), C(1800x600) Parallel Time: 0.147991 seconds"
