implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3000,4200,4200,1,174.295334,1.000000,1.000000,174.295334,0,"ok","./bin/mm_serial 3000 4200 4200","Time: 174.295334 seconds"
"Implementation 2 (MM-1D)",3000,4200,4200,1,172.271000,1.000000,1.011751,172.271000,0,"ok","mpirun -np 1 ./bin/mm_1d 3000 4200 4200","Local Matrix Multiplication Compute Time: 171.974 seconds Total Runtime: 172.271 seconds"
"Implementation 3 (MM-2D)",3000,4200,4200,1,171.996632,1.000000,1.013365,171.996632,0,"ok","mpirun -np 1 ./bin/mm_2d 3000 4200 4200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3000x4200), B(4200x4200), C(3000x4200) Parallel Time: 171.996632 seconds"
"Implementation 1 (Serial)",3000,4200,4200,4,174.295334,1.000000,1.000000,174.295334,0,"ok","./bin/mm_serial 3000 4200 4200","Time: 174.295334 seconds"
"Implementation 2 (MM-1D)",3000,4200,4200,4,45.374800,3.796623,3.841236,181.499200,0,"ok","mpirun -np 4 ./bin/mm_1d 3000 4200 4200","Local Matrix Multiplication Compute Time: 44.9215 seconds Total Runtime: 45.3748 seconds"
"Implementation 3 (MM-2D)",3000,4200,4200,4,31.119580,5.526959,5.600825,124.478320,0,"ok","mpirun -np 4 ./bin/mm_2d 3000 4200 4200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3000x4200), B(4200x4200), C(3000x4200) Parallel Time: 31.119580 seconds"
"Implementation 1 (Serial)",3000,4200,4200,9,174.295334,1.000000,1.000000,174.295334,0,"ok","./bin/mm_serial 3000 4200 4200","Time: 174.295334 seconds"
"Implementation 2 (MM-1D)",3000,4200,4200,9,22.094700,7.796938,7.888559,198.852300,0,"ok","mpirun -np 9 ./bin/mm_1d 3000 4200 4200","Local Matrix Multiplication Compute Time: 21.3794 seconds Total Runtime: 22.0947 seconds"
"Implementation 3 (MM-2D)",3000,4200,4200,9,14.620789,11.763841,11.921062,131.587101,0,"ok","mpirun -np 9 ./bin/mm_2d 3000 4200 4200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3000x4200), B(4200x4200), C(3000x4200) Parallel Time: 14.620789 seconds"
"Implementation 1 (Serial)",3000,4200,4200,16,174.295334,1.000000,1.000000,174.295334,0,"ok","./bin/mm_serial 3000 4200 4200","Time: 174.295334 seconds"
"Implementation 2 (MM-1D)",3000,4200,4200,16,13.945500,12.353161,12.498321,223.128000,0,"ok","mpirun -np 16 ./bin/mm_1d 3000 4200 4200","Local Matrix Multiplication Compute Time: 13.0688 seconds Total Runtime: 13.9455 seconds"
"Implementation 3 (MM-2D)",3000,4200,4200,16,10.197706,16.866208,17.091622,163.163296,0,"ok","mpirun -np 16 ./bin/mm_2d 3000 4200 4200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3000x4200), B(4200x4200), C(3000x4200) Parallel Time: 10.197706 seconds"
"Implementation 1 (Serial)",3000,4200,4200,25,174.295334,1.000000,1.000000,174.295334,0,"ok","./bin/mm_serial 3000 4200 4200","Time: 174.295334 seconds"
"Implementation 2 (MM-1D)",3000,4200,4200,25,15.498500,11.115334,11.245949,387.462500,0,"ok","mpirun -np 25 ./bin/mm_1d 3000 4200 4200","Local Matrix Multiplication Compute Time: 13.245 seconds Total Runtime: 15.4985 seconds"
"Implementation 3 (MM-2D)",3000,4200,4200,25,9.895105,17.381992,17.614299,247.377625,0,"ok","mpirun -np 25 ./bin/mm_2d 3000 4200 4200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3000x4200), B(4200x4200), C(3000x4200) Parallel Time: 9.895105 seconds"
