implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",2400,2400,600,1,4.989773,1.000000,1.000000,4.989773,0,"ok","./bin/mm_serial 2400 2400 600","Time: 4.989773 seconds"
"Implementation 2 (MM-1D)",2400,2400,600,1,4.136570,1.000000,1.206259,4.136570,0,"ok","mpirun -np 1 ./bin/mm_1d 2400 2400 600","Local Matrix Multiplication Compute Time: 4.07067 seconds Total Runtime: 4.13657 seconds"
"Implementation 3 (MM-2D)",2400,2400,600,1,4.125596,1.000000,1.209467,4.125596,0,"ok","mpirun -np 1 ./bin/mm_2d 2400 2400 600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(2400x2400), B(2400x600), C(2400x600) Parallel Time: 4.125596 seconds"
"Implementation 1 (Serial)",2400,2400,600,4,4.989773,1.000000,1.000000,4.989773,0,"ok","./bin/mm_serial 2400 2400 600","Time: 4.989773 seconds"
"Implementation 2 (MM-1D)",2400,2400,600,4,1.544220,2.678744,3.231258,6.176880,0,"ok","mpirun -np 4 ./bin/mm_1d 2400 2400 600","Local Matrix Multiplication Compute Time: 1.29131 seconds Total Runtime: 1.54422 seconds"
"Implementation 3 (MM-2D)",2400,2400,600,4,1.081023,3.816381,4.615788,4.324092,0,"ok","mpirun -np 4 ./bin/mm_2d 2400 2400 600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(2400x2400), B(2400x600), C(2400x600) Parallel Time: 1.081023 seconds"
"Implementation 1 (Serial)",2400,2400,600,9,4.989773,1.000000,1.000000,4.989773,0,"ok","./bin/mm_serial 2400 2400 600","Time: 4.989773 seconds"
"Implementation 2 (MM-1D)",2400,2400,600,9,1.049610,3.941054,4.753931,9.446490,0,"ok","mpirun -np 9 ./bin/mm_1d 2400 2400 600","Local Matrix Multiplication Compute Time: 0.959716 seconds Total Runtime: 1.04961 seconds"
"Implementation 3 (MM-2D)",2400,2400,600,9,0.577151,7.148209,8.645524,5.194359,0,"ok","mpirun -np 9 ./bin/mm_2d 2400 2400 600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(2400x2400), B(2400x600), C(2400x600) Parallel Time: 0.577151 seconds"
"Implementation 1 (Serial)",2400,2400,600,16,4.989773,1.000000,1.000000,4.989773,0,"ok","./bin/mm_serial 2400 2400 600","Time: 4.989773 seconds"
"Implementation 2 (MM-1D)",2400,2400,600,16,0.722913,5.722086,6.902315,11.566608,0,"ok","mpirun -np 16 ./bin/mm_1d 2400 2400 600","Local Matrix Multiplication Compute Time: 0.595139 seconds Total Runtime: 0.722913 seconds"
"Implementation 3 (MM-2D)",2400,2400,600,16,0.392146,10.520561,12.724274,6.274336,0,"ok","mpirun -np 16 ./bin/mm_2d 2400 2400 600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(2400x2400), B(2400x600), C(2400x600) Parallel Time: 0.392146 seconds"
"Implementation 1 (Serial)",2400,2400,600,25,4.989773,1.000000,1.000000,4.989773,0,"ok","./bin/mm_serial 2400 2400 600","Time: 4.989773 seconds"
"Implementation 2 (MM-1D)",2400,2400,600,25,0.952574,4.342518,5.238200,23.814350,0,"ok","mpirun -np 25 ./bin/mm_1d 2400 2400 600","Local Matrix Multiplication Compute Time: 0.612022 seconds Total Runtime: 0.952574 seconds"
"Implementation 3 (MM-2D)",2400,2400,600,25,0.443257,9.307458,11.257065,11.081425,0,"ok","mpirun -np 25 ./bin/mm_2d 2400 2400 600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(2400x2400), B(2400x600), C(2400x600) Parallel Time: 0.443257 seconds"
