implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3600,1800,1800,1,23.173109,1.000000,1.000000,23.173109,0,"ok","./bin/mm_serial 3600 1800 1800","Time: 23.173109 seconds"
"Implementation 2 (MM-1D)",3600,1800,1800,1,22.373300,1.000000,1.035748,22.373300,0,"ok","mpirun -np 1 ./bin/mm_1d 3600 1800 1800","Local Matrix Multiplication Compute Time: 22.2527 seconds Total Runtime: 22.3733 seconds"
"Implementation 3 (MM-2D)",3600,1800,1800,1,22.335441,1.000000,1.037504,22.335441,0,"ok","mpirun -np 1 ./bin/mm_2d 3600 1800 1800","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3600x1800), B(1800x1800), C(3600x1800) Parallel Time: 22.335441 seconds"
"Implementation 1 (Serial)",3600,1800,1800,4,23.173109,1.000000,1.000000,23.173109,0,"ok","./bin/mm_serial 3600 1800 1800","Time: 23.173109 seconds"
"Implementation 2 (MM-1D)",3600,1800,1800,4,6.582880,3.398710,3.520208,26.331520,0,"ok","mpirun -np 4 ./bin/mm_1d 3600 1800 1800","Local Matrix Multiplication Compute Time: 6.45414 seconds Total Runtime: 6.58288 seconds"
"Implementation 3 (MM-2D)",3600,1800,1800,4,3.509944,6.363475,6.602131,14.039776,0,"ok","mpirun -np 4 ./bin/mm_2d 3600 1800 1800","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3600x1800), B(1800x1800), C(3600x1800) Parallel Time: 3.509944 seconds"
"Implementation 1 (Serial)",3600,1800,1800,9,23.173109,1.000000,1.000000,23.173109,0,"ok","./bin/mm_serial 3600 1800 1800","Time: 23.173109 seconds"
"Implementation 2 (MM-1D)",3600,1800,1800,9,3.348890,6.680811,6.919639,30.140010,0,"ok","mpirun -np 9 ./bin/mm_1d 3600 1800 1800","Local Matrix Multiplication Compute Time: 3.17268 seconds Total Runtime: 3.34889 seconds"
"Implementation 3 (MM-2D)",3600,1800,1800,9,1.884405,11.852782,12.297308,16.959645,0,"ok","mpirun -np 9 ./bin/mm_2d 3600 1800 1800","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3600x1800), B(1800x1800), C(3600x1800) Parallel Time: 1.884405 seconds"
"Implementation 1 (Serial)",3600,1800,1800,16,23.173109,1.000000,1.000000,23.173109,0,"ok","./bin/mm_serial 3600 1800 1800","Time: 23.173109 seconds"
"Implementation 2 (MM-1D)",3600,1800,1800,16,2.124190,10.532627,10.909151,33.987040,0,"ok","mpirun -np 16 ./bin/mm_1d 3600 1800 1800","Local Matrix Multiplication Compute Time: 1.89878 seconds Total Runtime: 2.12419 seconds"
"Implementation 3 (MM-2D)",3600,1800,1800,16,1.255472,17.790473,18.457687,20.087552,0,"ok","mpirun -np 16 ./bin/mm_2d 3600 1800 1800","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3600x1800), B(1800x1800), C(3600x1800) Parallel Time: 1.255472 seconds"
"Implementation 1 (Serial)",3600,1800,1800,25,23.173109,1.000000,1.000000,23.173109,0,"ok","./bin/mm_serial 3600 1800 1800","Time: 23.173109 seconds"
"Implementation 2 (MM-1D)",3600,1800,1800,25,2.746390,8.146440,8.437661,68.659750,0,"ok","mpirun -np 25 ./bin/mm_1d 3600 1800 1800","Local Matrix Multiplication Compute Time: 2.39321 seconds Total Runtime: 2.74639 seconds"
"Implementation 3 (MM-2D)",3600,1800,1800,25,1.366802,16.341387,16.954255,34.170050,0,"ok","mpirun -np 25 ./bin/mm_2d 3600 1800 1800","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3600x1800), B(1800x1800), C(3600x1800) Parallel Time: 1.366802 seconds"
