implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",2400,3000,1800,1,28.689461,1.000000,1.000000,28.689461,0,"ok","./bin/mm_serial 2400 3000 1800","Time: 28.689461 seconds"
"Implementation 2 (MM-1D)",2400,3000,1800,1,27.814100,1.000000,1.031472,27.814100,0,"ok","mpirun -np 1 ./bin/mm_1d 2400 3000 1800","Local Matrix Multiplication Compute Time: 27.6903 seconds Total Runtime: 27.8141 seconds"
"Implementation 3 (MM-2D)",2400,3000,1800,1,27.750002,1.000000,1.033854,27.750002,0,"ok","mpirun -np 1 ./bin/mm_2d 2400 3000 1800","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(2400x3000), B(3000x1800), C(2400x1800) Parallel Time: 27.750002 seconds"
"Implementation 1 (Serial)",2400,3000,1800,4,28.689461,1.000000,1.000000,28.689461,0,"ok","./bin/mm_serial 2400 3000 1800","Time: 28.689461 seconds"
"Implementation 2 (MM-1D)",2400,3000,1800,4,7.270260,3.825737,3.946140,29.081040,0,"ok","mpirun -np 4 ./bin/mm_1d 2400 3000 1800","Local Matrix Multiplication Compute Time: 7.12755 seconds Total Runtime: 7.27026 seconds"
"Implementation 3 (MM-2D)",2400,3000,1800,4,5.415312,5.124359,5.297841,21.661248,0,"ok","mpirun -np 4 ./bin/mm_2d 2400 3000 1800","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(2400x3000), B(3000x1800), C(2400x1800) Parallel Time: 5.415312 seconds"
"Implementation 1 (Serial)",2400,3000,1800,9,28.689461,1.000000,1.000000,28.689461,0,"ok","./bin/mm_serial 2400 3000 1800","Time: 28.689461 seconds"
"Implementation 2 (MM-1D)",2400,3000,1800,9,3.714310,7.488363,7.724035,33.428790,0,"ok","mpirun -np 9 ./bin/mm_1d 2400 3000 1800","Local Matrix Multiplication Compute Time: 3.50552 seconds Total Runtime: 3.71431 seconds"
"Implementation 3 (MM-2D)",2400,3000,1800,9,2.984084,9.299337,9.614160,26.856756,0,"ok","mpirun -np 9 ./bin/mm_2d 2400 3000 1800","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(2400x3000), B(3000x1800), C(2400x1800) Parallel Time: 2.984084 seconds"
"Implementation 1 (Serial)",2400,3000,1800,16,28.689461,1.000000,1.000000,28.689461,0,"ok","./bin/mm_serial 2400 3000 1800","Time: 28.689461 seconds"
"Implementation 2 (MM-1D)",2400,3000,1800,16,2.417710,11.504316,11.866378,38.683360,0,"ok","mpirun -np 16 ./bin/mm_1d 2400 3000 1800","Local Matrix Multiplication Compute Time: 2.11586 seconds Total Runtime: 2.41771 seconds"
"Implementation 3 (MM-2D)",2400,3000,1800,16,2.092162,13.263792,13.712830,33.474592,0,"ok","mpirun -np 16 ./bin/mm_2d 2400 3000 1800","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(2400x3000), B(3000x1800), C(2400x1800) Parallel Time: 2.092162 seconds"
"Implementation 1 (Serial)",2400,3000,1800,25,28.689461,1.000000,1.000000,28.689461,0,"ok","./bin/mm_serial 2400 3000 1800","Time: 28.689461 seconds"
"Implementation 2 (MM-1D)",2400,3000,1800,25,3.304060,8.418158,8.683093,82.601500,0,"ok","mpirun -np 25 ./bin/mm_1d 2400 3000 1800","Local Matrix Multiplication Compute Time: 2.46706 seconds Total Runtime: 3.30406 seconds"
"Implementation 3 (MM-2D)",2400,3000,1800,25,1.880342,14.757955,15.257576,47.008550,0,"ok","mpirun -np 25 ./bin/mm_2d 2400 3000 1800","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(2400x3000), B(3000x1800), C(2400x1800) Parallel Time: 1.880342 seconds"
