implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",600,600,2400,1,1.207795,1.000000,1.000000,1.207795,0,"ok","./bin/mm_serial 600 600 2400","Time: 1.207795 seconds"
"Implementation 2 (MM-1D)",600,600,2400,1,1.107040,1.000000,1.091013,1.107040,0,"ok","mpirun -np 1 ./bin/mm_1d 600 600 2400","Local Matrix Multiplication Compute Time: 1.00959 seconds Total Runtime: 1.10704 seconds"
"Implementation 3 (MM-2D)",600,600,2400,1,1.152405,1.000000,1.048065,1.152405,0,"ok","mpirun -np 1 ./bin/mm_2d 600 600 2400","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(600x600), B(600x2400), C(600x2400) Parallel Time: 1.152405 seconds"
"Implementation 1 (Serial)",600,600,2400,4,1.207795,1.000000,1.000000,1.207795,0,"ok","./bin/mm_serial 600 600 2400","Time: 1.207795 seconds"
"Implementation 2 (MM-1D)",600,600,2400,4,0.652240,1.697289,1.851765,2.608960,0,"ok","mpirun -np 4 ./bin/mm_1d 600 600 2400","Local Matrix Multiplication Compute Time: 0.494562 seconds Total Runtime: 0.65224 seconds"
"Implementation 3 (MM-2D)",600,600,2400,4,0.411663,2.799389,2.933941,1.646652,0,"ok","mpirun -np 4 ./bin/mm_2d 600 600 2400","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(600x600), B(600x2400), C(600x2400) Parallel Time: 0.411663 seconds"
"Implementation 1 (Serial)",600,600,2400,9,1.207795,1.000000,1.000000,1.207795,0,"ok","./bin/mm_serial 600 600 2400","Time: 1.207795 seconds"
"Implementation 2 (MM-1D)",600,600,2400,9,7.399630,0.149607,0.163224,66.596670,0,"ok","mpirun -np 9 ./bin/mm_1d 600 600 2400","Local Matrix Multiplication Compute Time: 6.88155 seconds Total Runtime: 7.39963 seconds"
"Implementation 3 (MM-2D)",600,600,2400,9,0.328595,3.507068,3.675634,2.957355,0,"ok","mpirun -np 9 ./bin/mm_2d 600 600 2400","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(600x600), B(600x2400), C(600x2400) Parallel Time: 0.328595 seconds"
"Implementation 1 (Serial)",600,600,2400,16,1.207795,1.000000,1.000000,1.207795,0,"ok","./bin/mm_serial 600 600 2400","Time: 1.207795 seconds"
"Implementation 2 (MM-1D)",600,600,2400,16,7.276560,0.152138,0.165984,116.424960,0,"ok","mpirun -np 16 ./bin/mm_1d 600 600 2400","Local Matrix Multiplication Compute Time: 5.89709 seconds Total Runtime: 7.27656 seconds"
"Implementation 3 (MM-2D)",600,600,2400,16,0.246319,4.678506,4.903377,3.941104,0,"ok","mpirun -np 16 ./bin/mm_2d 600 600 2400","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(600x600), B(600x2400), C(600x2400) Parallel Time: 0.246319 seconds"
"Implementation 1 (Serial)",600,600,2400,25,1.207795,1.000000,1.000000,1.207795,0,"ok","./bin/mm_serial 600 600 2400","Time: 1.207795 seconds"
"Implementation 2 (MM-1D)",600,600,2400,25,7.086250,0.156224,0.170442,177.156250,0,"ok","mpirun -np 25 ./bin/mm_1d 600 600 2400","Local Matrix Multiplication Compute Time: 0.104166 seconds Total Runtime: 7.08625 seconds"
"Implementation 3 (MM-2D)",600,600,2400,25,0.177047,6.509034,6.821889,4.426175,0,"ok","mpirun -np 25 ./bin/mm_2d 600 600 2400","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(600x600), B(600x2400), C(600x2400) Parallel Time: 0.177047 seconds"
