implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3600,4200,3000,1,146.330834,1.000000,1.000000,146.330834,0,"ok","./bin/mm_serial 3600 4200 3000","Time: 146.330834 seconds"
"Implementation 2 (MM-1D)",3600,4200,3000,1,145.799000,1.000000,1.003648,145.799000,0,"ok","mpirun -np 1 ./bin/mm_1d 3600 4200 3000","Local Matrix Multiplication Compute Time: 145.527 seconds Total Runtime: 145.799 seconds"
"Implementation 3 (MM-2D)",3600,4200,3000,1,145.167669,1.000000,1.008013,145.167669,0,"ok","mpirun -np 1 ./bin/mm_2d 3600 4200 3000","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3600x4200), B(4200x3000), C(3600x3000) Parallel Time: 145.167669 seconds"
"Implementation 1 (Serial)",3600,4200,3000,4,146.330834,1.000000,1.000000,146.330834,0,"ok","./bin/mm_serial 3600 4200 3000","Time: 146.330834 seconds"
"Implementation 2 (MM-1D)",3600,4200,3000,4,37.999800,3.836836,3.850832,151.999200,0,"ok","mpirun -np 4 ./bin/mm_1d 3600 4200 3000","Local Matrix Multiplication Compute Time: 37.5446 seconds Total Runtime: 37.9998 seconds"
"Implementation 3 (MM-2D)",3600,4200,3000,4,25.725404,5.642969,5.688184,102.901616,0,"ok","mpirun -np 4 ./bin/mm_2d 3600 4200 3000","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3600x4200), B(4200x3000), C(3600x3000) Parallel Time: 25.725404 seconds"
"Implementation 1 (Serial)",3600,4200,3000,9,146.330834,1.000000,1.000000,146.330834,0,"ok","./bin/mm_serial 3600 4200 3000","Time: 146.330834 seconds"
"Implementation 2 (MM-1D)",3600,4200,3000,9,18.396600,7.925323,7.954233,165.569400,0,"ok","mpirun -np 9 ./bin/mm_1d 3600 4200 3000","Local Matrix Multiplication Compute Time: 17.8791 seconds Total Runtime: 18.3966 seconds"
"Implementation 3 (MM-2D)",3600,4200,3000,9,12.474489,11.637164,11.730407,112.270401,0,"ok","mpirun -np 9 ./bin/mm_2d 3600 4200 3000","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3600x4200), B(4200x3000), C(3600x3000) Parallel Time: 12.474489 seconds"
"Implementation 1 (Serial)",3600,4200,3000,16,146.330834,1.000000,1.000000,146.330834,0,"ok","./bin/mm_serial 3600 4200 3000","Time: 146.330834 seconds"
"Implementation 2 (MM-1D)",3600,4200,3000,16,11.649500,12.515473,12.561126,186.392000,0,"ok","mpirun -np 16 ./bin/mm_1d 3600 4200 3000","Local Matrix Multiplication Compute Time: 10.9043 seconds Total Runtime: 11.6495 seconds"
"Implementation 3 (MM-2D)",3600,4200,3000,16,8.598561,16.882786,17.018061,137.576976,0,"ok","mpirun -np 16 ./bin/mm_2d 3600 4200 3000","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3600x4200), B(4200x3000), C(3600x3000) Parallel Time: 8.598561 seconds"
"Implementation 1 (Serial)",3600,4200,3000,25,146.330834,1.000000,1.000000,146.330834,0,"ok","./bin/mm_serial 3600 4200 3000","Time: 146.330834 seconds"
"Implementation 2 (MM-1D)",3600,4200,3000,25,12.788400,11.400879,11.442466,319.710000,0,"ok","mpirun -np 25 ./bin/mm_1d 3600 4200 3000","Local Matrix Multiplication Compute Time: 10.3671 seconds Total Runtime: 12.7884 seconds"
"Implementation 3 (MM-2D)",3600,4200,3000,25,8.207058,17.688150,17.829877,205.176450,0,"ok","mpirun -np 25 ./bin/mm_2d 3600 4200 3000","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3600x4200), B(4200x3000), C(3600x3000) Parallel Time: 8.207058 seconds"
