implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1200,2400,3000,1,19.187551,1.000000,1.000000,19.187551,0,"ok","./bin/mm_serial 1200 2400 3000","Time: 19.187551 seconds"
"Implementation 2 (MM-1D)",1200,2400,3000,1,18.561200,1.000000,1.033745,18.561200,0,"ok","mpirun -np 1 ./bin/mm_1d 1200 2400 3000","Local Matrix Multiplication Compute Time: 18.4659 seconds Total Runtime: 18.5612 seconds"
"Implementation 3 (MM-2D)",1200,2400,3000,1,18.543887,1.000000,1.034710,18.543887,0,"ok","mpirun -np 1 ./bin/mm_2d 1200 2400 3000","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1200x2400), B(2400x3000), C(1200x3000) Parallel Time: 18.543887 seconds"
"Implementation 1 (Serial)",1200,2400,3000,4,19.187551,1.000000,1.000000,19.187551,0,"ok","./bin/mm_serial 1200 2400 3000","Time: 19.187551 seconds"
"Implementation 2 (MM-1D)",1200,2400,3000,4,4.982400,3.725353,3.851066,19.929600,0,"ok","mpirun -np 4 ./bin/mm_1d 1200 2400 3000","Local Matrix Multiplication Compute Time: 4.84828 seconds Total Runtime: 4.9824 seconds"
"Implementation 3 (MM-2D)",1200,2400,3000,4,4.667123,3.973302,4.111216,18.668492,0,"ok","mpirun -np 4 ./bin/mm_2d 1200 2400 3000","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1200x2400), B(2400x3000), C(1200x3000) Parallel Time: 4.667123 seconds"
"Implementation 1 (Serial)",1200,2400,3000,9,19.187551,1.000000,1.000000,19.187551,0,"ok","./bin/mm_serial 1200 2400 3000","Time: 19.187551 seconds"
"Implementation 2 (MM-1D)",1200,2400,3000,9,2.599080,7.141450,7.382440,23.391720,0,"ok","mpirun -np 9 ./bin/mm_1d 1200 2400 3000","Local Matrix Multiplication Compute Time: 2.38015 seconds Total Runtime: 2.59908 seconds"
"Implementation 3 (MM-2D)",1200,2400,3000,9,2.400552,7.724843,7.992975,21.604968,0,"ok","mpirun -np 9 ./bin/mm_2d 1200 2400 3000","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1200x2400), B(2400x3000), C(1200x3000) Parallel Time: 2.400552 seconds"
"Implementation 1 (Serial)",1200,2400,3000,16,19.187551,1.000000,1.000000,19.187551,0,"ok","./bin/mm_serial 1200 2400 3000","Time: 19.187551 seconds"
"Implementation 2 (MM-1D)",1200,2400,3000,16,1.785860,10.393424,10.744152,28.573760,0,"ok","mpirun -np 16 ./bin/mm_1d 1200 2400 3000","Local Matrix Multiplication Compute Time: 1.4272 seconds Total Runtime: 1.78586 seconds"
"Implementation 3 (MM-2D)",1200,2400,3000,16,1.677830,11.052304,11.435933,26.845280,0,"ok","mpirun -np 16 ./bin/mm_2d 1200 2400 3000","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1200x2400), B(2400x3000), C(1200x3000) Parallel Time: 1.677830 seconds"
"Implementation 1 (Serial)",1200,2400,3000,25,19.187551,1.000000,1.000000,19.187551,0,"ok","./bin/mm_serial 1200 2400 3000","Time: 19.187551 seconds"
"Implementation 2 (MM-1D)",1200,2400,3000,25,2.369040,7.834904,8.099294,59.226000,0,"ok","mpirun -np 25 ./bin/mm_1d 1200 2400 3000","Local Matrix Multiplication Compute Time: 1.65598 seconds Total Runtime: 2.36904 seconds"
"Implementation 3 (MM-2D)",1200,2400,3000,25,1.473813,12.582252,13.018986,36.845325,0,"ok","mpirun -np 25 ./bin/mm_2d 1200 2400 3000","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1200x2400), B(2400x3000), C(1200x3000) Parallel Time: 1.473813 seconds"
