implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",4200,4200,4200,1,244.078450,1.000000,1.000000,244.078450,0,"ok","./bin/mm_serial 4200 4200 4200","Time: 244.078450 seconds"
"Implementation 2 (MM-1D)",4200,4200,4200,1,241.114000,1.000000,1.012295,241.114000,0,"ok","mpirun -np 1 ./bin/mm_1d 4200 4200 4200","Local Matrix Multiplication Compute Time: 240.74 seconds Total Runtime: 241.114 seconds"
"Implementation 3 (MM-2D)",4200,4200,4200,1,240.693152,1.000000,1.014065,240.693152,0,"ok","mpirun -np 1 ./bin/mm_2d 4200 4200 4200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(4200x4200), B(4200x4200), C(4200x4200) Parallel Time: 240.693152 seconds"
"Implementation 1 (Serial)",4200,4200,4200,4,244.078450,1.000000,1.000000,244.078450,0,"ok","./bin/mm_serial 4200 4200 4200","Time: 244.078450 seconds"
"Implementation 2 (MM-1D)",4200,4200,4200,4,63.234600,3.813007,3.859888,252.938400,0,"ok","mpirun -np 4 ./bin/mm_1d 4200 4200 4200","Local Matrix Multiplication Compute Time: 62.7993 seconds Total Runtime: 63.2346 seconds"
"Implementation 3 (MM-2D)",4200,4200,4200,4,43.443493,5.540373,5.618297,173.773972,0,"ok","mpirun -np 4 ./bin/mm_2d 4200 4200 4200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(4200x4200), B(4200x4200), C(4200x4200) Parallel Time: 43.443493 seconds"
"Implementation 1 (Serial)",4200,4200,4200,9,244.078450,1.000000,1.000000,244.078450,0,"ok","./bin/mm_serial 4200 4200 4200","Time: 244.078450 seconds"
"Implementation 2 (MM-1D)",4200,4200,4200,9,31.445500,7.667679,7.761952,283.009500,0,"ok","mpirun -np 9 ./bin/mm_1d 4200 4200 4200","Local Matrix Multiplication Compute Time: 30.7705 seconds Total Runtime: 31.4455 seconds"
"Implementation 3 (MM-2D)",4200,4200,4200,9,20.408165,11.793963,11.959843,183.673485,0,"ok","mpirun -np 9 ./bin/mm_2d 4200 4200 4200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(4200x4200), B(4200x4200), C(4200x4200) Parallel Time: 20.408165 seconds"
"Implementation 1 (Serial)",4200,4200,4200,16,244.078450,1.000000,1.000000,244.078450,0,"ok","./bin/mm_serial 4200 4200 4200","Time: 244.078450 seconds"
"Implementation 2 (MM-1D)",4200,4200,4200,16,19.534900,12.342730,12.494482,312.558400,0,"ok","mpirun -np 16 ./bin/mm_1d 4200 4200 4200","Local Matrix Multiplication Compute Time: 18.5886 seconds Total Runtime: 19.5349 seconds"
"Implementation 3 (MM-2D)",4200,4200,4200,16,14.131248,17.032689,17.272250,226.099968,0,"ok","mpirun -np 16 ./bin/mm_2d 4200 4200 4200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(4200x4200), B(4200x4200), C(4200x4200) Parallel Time: 14.131248 seconds"
"Implementation 1 (Serial)",4200,4200,4200,25,244.078450,1.000000,1.000000,244.078450,0,"ok","./bin/mm_serial 4200 4200 4200","Time: 244.078450 seconds"
"Implementation 2 (MM-1D)",4200,4200,4200,25,21.055200,11.451518,11.592312,526.380000,0,"ok","mpirun -np 25 ./bin/mm_1d 4200 4200 4200","Local Matrix Multiplication Compute Time: 15.7873 seconds Total Runtime: 21.0552 seconds"
"Implementation 3 (MM-2D)",4200,4200,4200,25,13.394214,17.969935,18.222678,334.855350,0,"ok","mpirun -np 25 ./bin/mm_2d 4200 4200 4200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(4200x4200), B(4200x4200), C(4200x4200) Parallel Time: 13.394214 seconds"
