implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",600,600,4200,1,2.140185,1.000000,1.000000,2.140185,0,"ok","./bin/mm_serial 600 600 4200","Time: 2.140185 seconds"
"Implementation 2 (MM-1D)",600,600,4200,1,1.991100,1.000000,1.074876,1.991100,0,"ok","mpirun -np 1 ./bin/mm_1d 600 600 4200","Local Matrix Multiplication Compute Time: 1.94941 seconds Total Runtime: 1.9911 seconds"
"Implementation 3 (MM-2D)",600,600,4200,1,2.055377,1.000000,1.041262,2.055377,0,"ok","mpirun -np 1 ./bin/mm_2d 600 600 4200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(600x600), B(600x4200), C(600x4200) Parallel Time: 2.055377 seconds"
"Implementation 1 (Serial)",600,600,4200,4,2.140185,1.000000,1.000000,2.140185,0,"ok","./bin/mm_serial 600 600 4200","Time: 2.140185 seconds"
"Implementation 2 (MM-1D)",600,600,4200,4,0.921753,2.160123,2.321864,3.687012,0,"ok","mpirun -np 4 ./bin/mm_1d 600 600 4200","Local Matrix Multiplication Compute Time: 0.859695 seconds Total Runtime: 0.921753 seconds"
"Implementation 3 (MM-2D)",600,600,4200,4,0.438034,4.692277,4.885888,1.752136,0,"ok","mpirun -np 4 ./bin/mm_2d 600 600 4200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(600x600), B(600x4200), C(600x4200) Parallel Time: 0.438034 seconds"
"Implementation 1 (Serial)",600,600,4200,9,2.140185,1.000000,1.000000,2.140185,0,"ok","./bin/mm_serial 600 600 4200","Time: 2.140185 seconds"
"Implementation 2 (MM-1D)",600,600,4200,9,0.511225,3.894763,4.186386,4.601025,0,"ok","mpirun -np 9 ./bin/mm_1d 600 600 4200","Local Matrix Multiplication Compute Time: 0.41571 seconds Total Runtime: 0.511225 seconds"
"Implementation 3 (MM-2D)",600,600,4200,9,0.258951,7.937320,8.264826,2.330559,0,"ok","mpirun -np 9 ./bin/mm_2d 600 600 4200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(600x600), B(600x4200), C(600x4200) Parallel Time: 0.258951 seconds"
"Implementation 1 (Serial)",600,600,4200,16,2.140185,1.000000,1.000000,2.140185,0,"ok","./bin/mm_serial 600 600 4200","Time: 2.140185 seconds"
"Implementation 2 (MM-1D)",600,600,4200,16,0.373621,5.329197,5.728225,5.977936,0,"ok","mpirun -np 16 ./bin/mm_1d 600 600 4200","Local Matrix Multiplication Compute Time: 0.241058 seconds Total Runtime: 0.373621 seconds"
"Implementation 3 (MM-2D)",600,600,4200,16,0.184427,11.144664,11.604510,2.950832,0,"ok","mpirun -np 16 ./bin/mm_2d 600 600 4200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(600x600), B(600x4200), C(600x4200) Parallel Time: 0.184427 seconds"
"Implementation 1 (Serial)",600,600,4200,25,2.140185,1.000000,1.000000,2.140185,0,"ok","./bin/mm_serial 600 600 4200","Time: 2.140185 seconds"
"Implementation 2 (MM-1D)",600,600,4200,25,0.444184,4.482602,4.818240,11.104600,0,"ok","mpirun -np 25 ./bin/mm_1d 600 600 4200","Local Matrix Multiplication Compute Time: 0.221442 seconds Total Runtime: 0.444184 seconds"
"Implementation 3 (MM-2D)",600,600,4200,25,0.172636,11.905842,12.397096,4.315900,0,"ok","mpirun -np 25 ./bin/mm_2d 600 600 4200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(600x600), B(600x4200), C(600x4200) Parallel Time: 0.172636 seconds"
