implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1800,4200,3600,1,86.852591,1.000000,1.000000,86.852591,0,"ok","./bin/mm_serial 1800 4200 3600","Time: 86.852591 seconds"
"Implementation 2 (MM-1D)",1800,4200,3600,1,86.445500,1.000000,1.004709,86.445500,0,"ok","mpirun -np 1 ./bin/mm_1d 1800 4200 3600","Local Matrix Multiplication Compute Time: 86.2478 seconds Total Runtime: 86.4455 seconds"
"Implementation 3 (MM-2D)",1800,4200,3600,1,86.309479,1.000000,1.006293,86.309479,0,"ok","mpirun -np 1 ./bin/mm_2d 1800 4200 3600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1800x4200), B(4200x3600), C(1800x3600) Parallel Time: 86.309479 seconds"
"Implementation 1 (Serial)",1800,4200,3600,4,86.852591,1.000000,1.000000,86.852591,0,"ok","./bin/mm_serial 1800 4200 3600","Time: 86.852591 seconds"
"Implementation 2 (MM-1D)",1800,4200,3600,4,22.813400,3.789242,3.807087,91.253600,0,"ok","mpirun -np 4 ./bin/mm_1d 1800 4200 3600","Local Matrix Multiplication Compute Time: 22.5363 seconds Total Runtime: 22.8134 seconds"
"Implementation 3 (MM-2D)",1800,4200,3600,4,15.122949,5.707186,5.743099,60.491796,0,"ok","mpirun -np 4 ./bin/mm_2d 1800 4200 3600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1800x4200), B(4200x3600), C(1800x3600) Parallel Time: 15.122949 seconds"
"Implementation 1 (Serial)",1800,4200,3600,9,86.852591,1.000000,1.000000,86.852591,0,"ok","./bin/mm_serial 1800 4200 3600","Time: 86.852591 seconds"
"Implementation 2 (MM-1D)",1800,4200,3600,9,11.183100,7.730012,7.766415,100.647900,0,"ok","mpirun -np 9 ./bin/mm_1d 1800 4200 3600","Local Matrix Multiplication Compute Time: 10.7324 seconds Total Runtime: 11.1831 seconds"
"Implementation 3 (MM-2D)",1800,4200,3600,9,7.705037,11.201696,11.272184,69.345333,0,"ok","mpirun -np 9 ./bin/mm_2d 1800 4200 3600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1800x4200), B(4200x3600), C(1800x3600) Parallel Time: 7.705037 seconds"
"Implementation 1 (Serial)",1800,4200,3600,16,86.852591,1.000000,1.000000,86.852591,0,"ok","./bin/mm_serial 1800 4200 3600","Time: 86.852591 seconds"
"Implementation 2 (MM-1D)",1800,4200,3600,16,7.153240,12.084804,12.141714,114.451840,0,"ok","mpirun -np 16 ./bin/mm_1d 1800 4200 3600","Local Matrix Multiplication Compute Time: 6.44729 seconds Total Runtime: 7.15324 seconds"
"Implementation 3 (MM-2D)",1800,4200,3600,16,4.610240,18.721255,18.839061,73.763840,0,"ok","mpirun -np 16 ./bin/mm_2d 1800 4200 3600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1800x4200), B(4200x3600), C(1800x3600) Parallel Time: 4.610240 seconds"
"Implementation 1 (Serial)",1800,4200,3600,25,86.852591,1.000000,1.000000,86.852591,0,"ok","./bin/mm_serial 1800 4200 3600","Time: 86.852591 seconds"
"Implementation 2 (MM-1D)",1800,4200,3600,25,8.035650,10.757748,10.808409,200.891250,0,"ok","mpirun -np 25 ./bin/mm_1d 1800 4200 3600","Local Matrix Multiplication Compute Time: 6.18524 seconds Total Runtime: 8.03565 seconds"
"Implementation 3 (MM-2D)",1800,4200,3600,25,5.306150,16.265933,16.368288,132.653750,0,"ok","mpirun -np 25 ./bin/mm_2d 1800 4200 3600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1800x4200), B(4200x3600), C(1800x3600) Parallel Time: 5.306150 seconds"
