implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1200,3600,4200,1,47.167765,1.000000,1.000000,47.167765,0,"ok","./bin/mm_serial 1200 3600 4200","Time: 47.167765 seconds"
"Implementation 2 (MM-1D)",1200,3600,4200,1,42.137000,1.000000,1.119391,42.137000,0,"ok","mpirun -np 1 ./bin/mm_1d 1200 3600 4200","Local Matrix Multiplication Compute Time: 41.974 seconds Total Runtime: 42.137 seconds"
"Implementation 3 (MM-2D)",1200,3600,4200,1,41.914795,1.000000,1.125325,41.914795,0,"ok","mpirun -np 1 ./bin/mm_2d 1200 3600 4200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1200x3600), B(3600x4200), C(1200x4200) Parallel Time: 41.914795 seconds"
"Implementation 1 (Serial)",1200,3600,4200,4,47.167765,1.000000,1.000000,47.167765,0,"ok","./bin/mm_serial 1200 3600 4200","Time: 47.167765 seconds"
"Implementation 2 (MM-1D)",1200,3600,4200,4,11.400200,3.696163,4.137451,45.600800,0,"ok","mpirun -np 4 ./bin/mm_1d 1200 3600 4200","Local Matrix Multiplication Compute Time: 10.9811 seconds Total Runtime: 11.4002 seconds"
"Implementation 3 (MM-2D)",1200,3600,4200,4,10.579483,3.961894,4.458419,42.317932,0,"ok","mpirun -np 4 ./bin/mm_2d 1200 3600 4200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1200x3600), B(3600x4200), C(1200x4200) Parallel Time: 10.579483 seconds"
"Implementation 1 (Serial)",1200,3600,4200,9,47.167765,1.000000,1.000000,47.167765,0,"ok","./bin/mm_serial 1200 3600 4200","Time: 47.167765 seconds"
"Implementation 2 (MM-1D)",1200,3600,4200,9,6.279570,6.710173,7.511305,56.516130,0,"ok","mpirun -np 9 ./bin/mm_1d 1200 3600 4200","Local Matrix Multiplication Compute Time: 5.74703 seconds Total Runtime: 6.27957 seconds"
"Implementation 3 (MM-2D)",1200,3600,4200,9,5.003220,8.377564,9.427482,45.028980,0,"ok","mpirun -np 9 ./bin/mm_2d 1200 3600 4200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1200x3600), B(3600x4200), C(1200x4200) Parallel Time: 5.003220 seconds"
"Implementation 1 (Serial)",1200,3600,4200,16,47.167765,1.000000,1.000000,47.167765,0,"ok","./bin/mm_serial 1200 3600 4200","Time: 47.167765 seconds"
"Implementation 2 (MM-1D)",1200,3600,4200,16,4.390170,9.598034,10.743950,70.242720,0,"ok","mpirun -np 16 ./bin/mm_1d 1200 3600 4200","Local Matrix Multiplication Compute Time: 3.68431 seconds Total Runtime: 4.39017 seconds"
"Implementation 3 (MM-2D)",1200,3600,4200,16,3.549062,11.810105,13.290206,56.784992,0,"ok","mpirun -np 16 ./bin/mm_2d 1200 3600 4200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1200x3600), B(3600x4200), C(1200x4200) Parallel Time: 3.549062 seconds"
"Implementation 1 (Serial)",1200,3600,4200,25,47.167765,1.000000,1.000000,47.167765,0,"ok","./bin/mm_serial 1200 3600 4200","Time: 47.167765 seconds"
"Implementation 2 (MM-1D)",1200,3600,4200,25,5.705730,7.385032,8.266736,142.643250,0,"ok","mpirun -np 25 ./bin/mm_1d 1200 3600 4200","Local Matrix Multiplication Compute Time: 4.32278 seconds Total Runtime: 5.70573 seconds"
"Implementation 3 (MM-2D)",1200,3600,4200,25,3.419298,12.258304,13.794576,85.482450,0,"ok","mpirun -np 25 ./bin/mm_2d 1200 3600 4200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1200x3600), B(3600x4200), C(1200x4200) Parallel Time: 3.419298 seconds"
