implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",600,4200,1800,1,14.513019,1.000000,1.000000,14.513019,0,"ok","./bin/mm_serial 600 4200 1800","Time: 14.513019 seconds"
"Implementation 2 (MM-1D)",600,4200,1800,1,14.409800,1.000000,1.007163,14.409800,0,"ok","mpirun -np 1 ./bin/mm_1d 600 4200 1800","Local Matrix Multiplication Compute Time: 14.3334 seconds Total Runtime: 14.4098 seconds"
"Implementation 3 (MM-2D)",600,4200,1800,1,14.304269,1.000000,1.014594,14.304269,0,"ok","mpirun -np 1 ./bin/mm_2d 600 4200 1800","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(600x4200), B(4200x1800), C(600x1800) Parallel Time: 14.304269 seconds"
"Implementation 1 (Serial)",600,4200,1800,4,14.513019,1.000000,1.000000,14.513019,0,"ok","./bin/mm_serial 600 4200 1800","Time: 14.513019 seconds"
"Implementation 2 (MM-1D)",600,4200,1800,4,3.815530,3.776618,3.803671,15.262120,0,"ok","mpirun -np 4 ./bin/mm_1d 600 4200 1800","Local Matrix Multiplication Compute Time: 3.69787 seconds Total Runtime: 3.81553 seconds"
"Implementation 3 (MM-2D)",600,4200,1800,4,2.468632,5.794411,5.878972,9.874528,0,"ok","mpirun -np 4 ./bin/mm_2d 600 4200 1800","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(600x4200), B(4200x1800), C(600x1800) Parallel Time: 2.468632 seconds"
"Implementation 1 (Serial)",600,4200,1800,9,14.513019,1.000000,1.000000,14.513019,0,"ok","./bin/mm_serial 600 4200 1800","Time: 14.513019 seconds"
"Implementation 2 (MM-1D)",600,4200,1800,9,1.895520,7.602030,7.656484,17.059680,0,"ok","mpirun -np 9 ./bin/mm_1d 600 4200 1800","Local Matrix Multiplication Compute Time: 1.67988 seconds Total Runtime: 1.89552 seconds"
"Implementation 3 (MM-2D)",600,4200,1800,9,1.274028,11.227594,11.391444,11.466252,0,"ok","mpirun -np 9 ./bin/mm_2d 600 4200 1800","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(600x4200), B(4200x1800), C(600x1800) Parallel Time: 1.274028 seconds"
"Implementation 1 (Serial)",600,4200,1800,16,14.513019,1.000000,1.000000,14.513019,0,"ok","./bin/mm_serial 600 4200 1800","Time: 14.513019 seconds"
"Implementation 2 (MM-1D)",600,4200,1800,16,1.329740,10.836555,10.914178,21.275840,0,"ok","mpirun -np 16 ./bin/mm_1d 600 4200 1800","Local Matrix Multiplication Compute Time: 0.996709 seconds Total Runtime: 1.32974 seconds"
"Implementation 3 (MM-2D)",600,4200,1800,16,0.917541,15.589787,15.817298,14.680656,0,"ok","mpirun -np 16 ./bin/mm_2d 600 4200 1800","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(600x4200), B(4200x1800), C(600x1800) Parallel Time: 0.917541 seconds"
"Implementation 1 (Serial)",600,4200,1800,25,14.513019,1.000000,1.000000,14.513019,0,"ok","./bin/mm_serial 600 4200 1800","Time: 14.513019 seconds"
"Implementation 2 (MM-1D)",600,4200,1800,25,1.664930,8.654898,8.716894,41.623250,0,"ok","mpirun -np 25 ./bin/mm_1d 600 4200 1800","Local Matrix Multiplication Compute Time: 1.01519 seconds Total Runtime: 1.66493 seconds"
"Implementation 3 (MM-2D)",600,4200,1800,25,0.792967,18.038921,18.302173,19.824175,0,"ok","mpirun -np 25 ./bin/mm_2d 600 4200 1800","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(600x4200), B(4200x1800), C(600x1800) Parallel Time: 0.792967 seconds"
