implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3600,1200,3600,1,31.969588,1.000000,1.000000,31.969588,0,"ok","./bin/mm_serial 3600 1200 3600","Time: 31.969588 seconds"
"Implementation 2 (MM-1D)",3600,1200,3600,1,30.677600,1.000000,1.042115,30.677600,0,"ok","mpirun -np 1 ./bin/mm_1d 3600 1200 3600","Local Matrix Multiplication Compute Time: 30.5154 seconds Total Runtime: 30.6776 seconds"
"Implementation 3 (MM-2D)",3600,1200,3600,1,30.594509,1.000000,1.044945,30.594509,0,"ok","mpirun -np 1 ./bin/mm_2d 3600 1200 3600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3600x1200), B(1200x3600), C(3600x3600) Parallel Time: 30.594509 seconds"
"Implementation 1 (Serial)",3600,1200,3600,4,31.969588,1.000000,1.000000,31.969588,0,"ok","./bin/mm_serial 3600 1200 3600","Time: 31.969588 seconds"
"Implementation 2 (MM-1D)",3600,1200,3600,4,8.348010,3.674840,3.829606,33.392040,0,"ok","mpirun -np 4 ./bin/mm_1d 3600 1200 3600","Local Matrix Multiplication Compute Time: 8.17838 seconds Total Runtime: 8.34801 seconds"
"Implementation 3 (MM-2D)",3600,1200,3600,4,4.928642,6.207493,6.486490,19.714568,0,"ok","mpirun -np 4 ./bin/mm_2d 3600 1200 3600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3600x1200), B(1200x3600), C(3600x3600) Parallel Time: 4.928642 seconds"
"Implementation 1 (Serial)",3600,1200,3600,9,31.969588,1.000000,1.000000,31.969588,0,"ok","./bin/mm_serial 3600 1200 3600","Time: 31.969588 seconds"
"Implementation 2 (MM-1D)",3600,1200,3600,9,4.237250,7.239979,7.544891,38.135250,0,"ok","mpirun -np 9 ./bin/mm_1d 3600 1200 3600","Local Matrix Multiplication Compute Time: 4.01165 seconds Total Runtime: 4.23725 seconds"
"Implementation 3 (MM-2D)",3600,1200,3600,9,2.739372,11.168439,11.670408,24.654348,0,"ok","mpirun -np 9 ./bin/mm_2d 3600 1200 3600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3600x1200), B(1200x3600), C(3600x3600) Parallel Time: 2.739372 seconds"
"Implementation 1 (Serial)",3600,1200,3600,16,31.969588,1.000000,1.000000,31.969588,0,"ok","./bin/mm_serial 3600 1200 3600","Time: 31.969588 seconds"
"Implementation 2 (MM-1D)",3600,1200,3600,16,2.733440,11.223074,11.695734,43.735040,0,"ok","mpirun -np 16 ./bin/mm_1d 3600 1200 3600","Local Matrix Multiplication Compute Time: 2.43583 seconds Total Runtime: 2.73344 seconds"
"Implementation 3 (MM-2D)",3600,1200,3600,16,1.857060,16.474701,17.215162,29.712960,0,"ok","mpirun -np 16 ./bin/mm_2d 3600 1200 3600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3600x1200), B(1200x3600), C(3600x3600) Parallel Time: 1.857060 seconds"
"Implementation 1 (Serial)",3600,1200,3600,25,31.969588,1.000000,1.000000,31.969588,0,"ok","./bin/mm_serial 3600 1200 3600","Time: 31.969588 seconds"
"Implementation 2 (MM-1D)",3600,1200,3600,25,3.442770,8.910732,9.286007,86.069250,0,"ok","mpirun -np 25 ./bin/mm_1d 3600 1200 3600","Local Matrix Multiplication Compute Time: 2.76266 seconds Total Runtime: 3.44277 seconds"
"Implementation 3 (MM-2D)",3600,1200,3600,25,1.906619,16.046472,16.767686,47.665475,0,"ok","mpirun -np 25 ./bin/mm_2d 3600 1200 3600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3600x1200), B(1200x3600), C(3600x3600) Parallel Time: 1.906619 seconds"
