implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3000,600,600,1,1.388186,1.000000,1.000000,1.388186,0,"ok","./bin/mm_serial 3000 600 600","Time: 1.388186 seconds"
"Implementation 2 (MM-1D)",3000,600,600,1,1.299980,1.000000,1.067852,1.299980,0,"ok","mpirun -np 1 ./bin/mm_1d 3000 600 600","Local Matrix Multiplication Compute Time: 1.26581 seconds Total Runtime: 1.29998 seconds"
"Implementation 3 (MM-2D)",3000,600,600,1,1.277474,1.000000,1.086665,1.277474,0,"ok","mpirun -np 1 ./bin/mm_2d 3000 600 600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3000x600), B(600x600), C(3000x600) Parallel Time: 1.277474 seconds"
"Implementation 1 (Serial)",3000,600,600,4,1.388186,1.000000,1.000000,1.388186,0,"ok","./bin/mm_serial 3000 600 600","Time: 1.388186 seconds"
"Implementation 2 (MM-1D)",3000,600,600,4,0.367545,3.536927,3.776914,1.470180,0,"ok","mpirun -np 4 ./bin/mm_1d 3000 600 600","Local Matrix Multiplication Compute Time: 0.333279 seconds Total Runtime: 0.367545 seconds"
"Implementation 3 (MM-2D)",3000,600,600,4,0.312531,4.087511,4.441755,1.250124,0,"ok","mpirun -np 4 ./bin/mm_2d 3000 600 600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3000x600), B(600x600), C(3000x600) Parallel Time: 0.312531 seconds"
"Implementation 1 (Serial)",3000,600,600,9,1.388186,1.000000,1.000000,1.388186,0,"ok","./bin/mm_serial 3000 600 600","Time: 1.388186 seconds"
"Implementation 2 (MM-1D)",3000,600,600,9,0.221475,5.869647,6.267913,1.993275,0,"ok","mpirun -np 9 ./bin/mm_1d 3000 600 600","Local Matrix Multiplication Compute Time: 0.181386 seconds Total Runtime: 0.221475 seconds"
"Implementation 3 (MM-2D)",3000,600,600,9,0.175356,7.285032,7.916387,1.578204,0,"ok","mpirun -np 9 ./bin/mm_2d 3000 600 600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3000x600), B(600x600), C(3000x600) Parallel Time: 0.175356 seconds"
"Implementation 1 (Serial)",3000,600,600,16,1.388186,1.000000,1.000000,1.388186,0,"ok","./bin/mm_serial 3000 600 600","Time: 1.388186 seconds"
"Implementation 2 (MM-1D)",3000,600,600,16,0.182364,7.128490,7.612171,2.917824,0,"ok","mpirun -np 16 ./bin/mm_1d 3000 600 600","Local Matrix Multiplication Compute Time: 0.135274 seconds Total Runtime: 0.182364 seconds"
"Implementation 3 (MM-2D)",3000,600,600,16,0.147734,8.647123,9.396523,2.363744,0,"ok","mpirun -np 16 ./bin/mm_2d 3000 600 600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3000x600), B(600x600), C(3000x600) Parallel Time: 0.147734 seconds"
"Implementation 1 (Serial)",3000,600,600,25,1.388186,1.000000,1.000000,1.388186,0,"ok","./bin/mm_serial 3000 600 600","Time: 1.388186 seconds"
"Implementation 2 (MM-1D)",3000,600,600,25,0.230088,5.649925,6.033283,5.752200,0,"ok","mpirun -np 25 ./bin/mm_1d 3000 600 600","Local Matrix Multiplication Compute Time: 0.113007 seconds Total Runtime: 0.230088 seconds"
"Implementation 3 (MM-2D)",3000,600,600,25,0.114397,11.167024,12.134811,2.859925,0,"ok","mpirun -np 25 ./bin/mm_2d 3000 600 600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3000x600), B(600x600), C(3000x600) Parallel Time: 0.114397 seconds"
