implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",600,4200,3600,1,29.147876,1.000000,1.000000,29.147876,0,"ok","./bin/mm_serial 600 4200 3600","Time: 29.147876 seconds"
"Implementation 2 (MM-1D)",600,4200,3600,1,29.043700,1.000000,1.003587,29.043700,0,"ok","mpirun -np 1 ./bin/mm_1d 600 4200 3600","Local Matrix Multiplication Compute Time: 28.918 seconds Total Runtime: 29.0437 seconds"
"Implementation 3 (MM-2D)",600,4200,3600,1,29.178136,1.000000,0.998963,29.178136,0,"ok","mpirun -np 1 ./bin/mm_2d 600 4200 3600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(600x4200), B(4200x3600), C(600x3600) Parallel Time: 29.178136 seconds"
"Implementation 1 (Serial)",600,4200,3600,4,29.147876,1.000000,1.000000,29.147876,0,"ok","./bin/mm_serial 600 4200 3600","Time: 29.147876 seconds"
"Implementation 2 (MM-1D)",600,4200,3600,4,7.752020,3.746598,3.760036,31.008080,0,"ok","mpirun -np 4 ./bin/mm_1d 600 4200 3600","Local Matrix Multiplication Compute Time: 7.53962 seconds Total Runtime: 7.75202 seconds"
"Implementation 3 (MM-2D)",600,4200,3600,4,5.146595,5.669406,5.663526,20.586380,0,"ok","mpirun -np 4 ./bin/mm_2d 600 4200 3600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(600x4200), B(4200x3600), C(600x3600) Parallel Time: 5.146595 seconds"
"Implementation 1 (Serial)",600,4200,3600,9,29.147876,1.000000,1.000000,29.147876,0,"ok","./bin/mm_serial 600 4200 3600","Time: 29.147876 seconds"
"Implementation 2 (MM-1D)",600,4200,3600,9,4.035490,7.197069,7.222884,36.319410,0,"ok","mpirun -np 9 ./bin/mm_1d 600 4200 3600","Local Matrix Multiplication Compute Time: 3.64698 seconds Total Runtime: 4.03549 seconds"
"Implementation 3 (MM-2D)",600,4200,3600,9,2.571863,11.345136,11.333370,23.146767,0,"ok","mpirun -np 9 ./bin/mm_2d 600 4200 3600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(600x4200), B(4200x3600), C(600x3600) Parallel Time: 2.571863 seconds"
"Implementation 1 (Serial)",600,4200,3600,16,29.147876,1.000000,1.000000,29.147876,0,"ok","./bin/mm_serial 600 4200 3600","Time: 29.147876 seconds"
"Implementation 2 (MM-1D)",600,4200,3600,16,2.857290,10.164772,10.201231,45.716640,0,"ok","mpirun -np 16 ./bin/mm_1d 600 4200 3600","Local Matrix Multiplication Compute Time: 2.19115 seconds Total Runtime: 2.85729 seconds"
"Implementation 3 (MM-2D)",600,4200,3600,16,1.600373,18.232085,18.213177,25.605968,0,"ok","mpirun -np 16 ./bin/mm_2d 600 4200 3600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(600x4200), B(4200x3600), C(600x3600) Parallel Time: 1.600373 seconds"
"Implementation 1 (Serial)",600,4200,3600,25,29.147876,1.000000,1.000000,29.147876,0,"ok","./bin/mm_serial 600 4200 3600","Time: 29.147876 seconds"
"Implementation 2 (MM-1D)",600,4200,3600,25,3.135760,9.262093,9.295315,78.394000,0,"ok","mpirun -np 25 ./bin/mm_1d 600 4200 3600","Local Matrix Multiplication Compute Time: 1.92686 seconds Total Runtime: 3.13576 seconds"
"Implementation 3 (MM-2D)",600,4200,3600,25,1.846827,15.799063,15.782678,46.170675,0,"ok","mpirun -np 25 ./bin/mm_2d 600 4200 3600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(600x4200), B(4200x3600), C(600x3600) Parallel Time: 1.846827 seconds"
