implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",2400,4200,600,1,14.007163,1.000000,1.000000,14.007163,0,"ok","./bin/mm_serial 2400 4200 600","Time: 14.007163 seconds"
"Implementation 2 (MM-1D)",2400,4200,600,1,12.955900,1.000000,1.081142,12.955900,0,"ok","mpirun -np 1 ./bin/mm_1d 2400 4200 600","Local Matrix Multiplication Compute Time: 12.8525 seconds Total Runtime: 12.9559 seconds"
"Implementation 3 (MM-2D)",2400,4200,600,1,13.375773,1.000000,1.047204,13.375773,0,"ok","mpirun -np 1 ./bin/mm_2d 2400 4200 600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(2400x4200), B(4200x600), C(2400x600) Parallel Time: 13.375773 seconds"
"Implementation 1 (Serial)",2400,4200,600,4,14.007163,1.000000,1.000000,14.007163,0,"ok","./bin/mm_serial 2400 4200 600","Time: 14.007163 seconds"
"Implementation 2 (MM-1D)",2400,4200,600,4,5.049650,2.565703,2.773888,20.198600,0,"ok","mpirun -np 4 ./bin/mm_1d 2400 4200 600","Local Matrix Multiplication Compute Time: 4.93787 seconds Total Runtime: 5.04965 seconds"
"Implementation 3 (MM-2D)",2400,4200,600,4,1.961802,6.818105,7.139947,7.847208,0,"ok","mpirun -np 4 ./bin/mm_2d 2400 4200 600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(2400x4200), B(4200x600), C(2400x600) Parallel Time: 1.961802 seconds"
"Implementation 1 (Serial)",2400,4200,600,9,14.007163,1.000000,1.000000,14.007163,0,"ok","./bin/mm_serial 2400 4200 600","Time: 14.007163 seconds"
"Implementation 2 (MM-1D)",2400,4200,600,9,2.418460,5.357087,5.791770,21.766140,0,"ok","mpirun -np 9 ./bin/mm_1d 2400 4200 600","Local Matrix Multiplication Compute Time: 2.27505 seconds Total Runtime: 2.41846 seconds"
"Implementation 3 (MM-2D)",2400,4200,600,9,1.044799,12.802245,13.406562,9.403191,0,"ok","mpirun -np 9 ./bin/mm_2d 2400 4200 600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(2400x4200), B(4200x600), C(2400x600) Parallel Time: 1.044799 seconds"
"Implementation 1 (Serial)",2400,4200,600,16,14.007163,1.000000,1.000000,14.007163,0,"ok","./bin/mm_serial 2400 4200 600","Time: 14.007163 seconds"
"Implementation 2 (MM-1D)",2400,4200,600,16,1.601900,8.087833,8.744093,25.630400,0,"ok","mpirun -np 16 ./bin/mm_1d 2400 4200 600","Local Matrix Multiplication Compute Time: 1.40169 seconds Total Runtime: 1.6019 seconds"
"Implementation 3 (MM-2D)",2400,4200,600,16,0.631128,21.193439,22.193854,10.098048,0,"ok","mpirun -np 16 ./bin/mm_2d 2400 4200 600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(2400x4200), B(4200x600), C(2400x600) Parallel Time: 0.631128 seconds"
"Implementation 1 (Serial)",2400,4200,600,25,14.007163,1.000000,1.000000,14.007163,0,"ok","./bin/mm_serial 2400 4200 600","Time: 14.007163 seconds"
"Implementation 2 (MM-1D)",2400,4200,600,25,1.902240,6.810865,7.363510,47.556000,0,"ok","mpirun -np 25 ./bin/mm_1d 2400 4200 600","Local Matrix Multiplication Compute Time: 1.38725 seconds Total Runtime: 1.90224 seconds"
"Implementation 3 (MM-2D)",2400,4200,600,25,0.760415,17.590096,18.420419,19.010375,0,"ok","mpirun -np 25 ./bin/mm_2d 2400 4200 600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(2400x4200), B(4200x600), C(2400x600) Parallel Time: 0.760415 seconds"
