implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3600,3600,600,1,14.221757,1.000000,1.000000,14.221757,0,"ok","./bin/mm_serial 3600 3600 600","Time: 14.221757 seconds"
"Implementation 2 (MM-1D)",3600,3600,600,1,10.801300,1.000000,1.316671,10.801300,0,"ok","mpirun -np 1 ./bin/mm_1d 3600 3600 600","Local Matrix Multiplication Compute Time: 10.6739 seconds Total Runtime: 10.8013 seconds"
"Implementation 3 (MM-2D)",3600,3600,600,1,11.491362,1.000000,1.237604,11.491362,0,"ok","mpirun -np 1 ./bin/mm_2d 3600 3600 600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3600x3600), B(3600x600), C(3600x600) Parallel Time: 11.491362 seconds"
"Implementation 1 (Serial)",3600,3600,600,4,14.221757,1.000000,1.000000,14.221757,0,"ok","./bin/mm_serial 3600 3600 600","Time: 14.221757 seconds"
"Implementation 2 (MM-1D)",3600,3600,600,4,5.217500,2.070206,2.725780,20.870000,0,"ok","mpirun -np 4 ./bin/mm_1d 3600 3600 600","Local Matrix Multiplication Compute Time: 5.09011 seconds Total Runtime: 5.2175 seconds"
"Implementation 3 (MM-2D)",3600,3600,600,4,2.437407,4.714585,5.834790,9.749628,0,"ok","mpirun -np 4 ./bin/mm_2d 3600 3600 600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3600x3600), B(3600x600), C(3600x600) Parallel Time: 2.437407 seconds"
"Implementation 1 (Serial)",3600,3600,600,9,14.221757,1.000000,1.000000,14.221757,0,"ok","./bin/mm_serial 3600 3600 600","Time: 14.221757 seconds"
"Implementation 2 (MM-1D)",3600,3600,600,9,2.572330,4.199034,5.528745,23.150970,0,"ok","mpirun -np 9 ./bin/mm_1d 3600 3600 600","Local Matrix Multiplication Compute Time: 2.36647 seconds Total Runtime: 2.57233 seconds"
"Implementation 3 (MM-2D)",3600,3600,600,9,1.315222,8.737203,10.813199,11.836998,0,"ok","mpirun -np 9 ./bin/mm_2d 3600 3600 600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3600x3600), B(3600x600), C(3600x600) Parallel Time: 1.315222 seconds"
"Implementation 1 (Serial)",3600,3600,600,16,14.221757,1.000000,1.000000,14.221757,0,"ok","./bin/mm_serial 3600 3600 600","Time: 14.221757 seconds"
"Implementation 2 (MM-1D)",3600,3600,600,16,1.692830,6.380617,8.401173,27.085280,0,"ok","mpirun -np 16 ./bin/mm_1d 3600 3600 600","Local Matrix Multiplication Compute Time: 1.49597 seconds Total Runtime: 1.69283 seconds"
"Implementation 3 (MM-2D)",3600,3600,600,16,0.804438,14.284957,17.679121,12.871008,0,"ok","mpirun -np 16 ./bin/mm_2d 3600 3600 600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3600x3600), B(3600x600), C(3600x600) Parallel Time: 0.804438 seconds"
"Implementation 1 (Serial)",3600,3600,600,25,14.221757,1.000000,1.000000,14.221757,0,"ok","./bin/mm_serial 3600 3600 600","Time: 14.221757 seconds"
"Implementation 2 (MM-1D)",3600,3600,600,25,2.466500,4.379201,5.765967,61.662500,0,"ok","mpirun -np 25 ./bin/mm_1d 3600 3600 600","Local Matrix Multiplication Compute Time: 2.12402 seconds Total Runtime: 2.4665 seconds"
"Implementation 3 (MM-2D)",3600,3600,600,25,0.939695,12.228821,15.134439,23.492375,0,"ok","mpirun -np 25 ./bin/mm_2d 3600 3600 600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3600x3600), B(3600x600), C(3600x600) Parallel Time: 0.939695 seconds"
