implementation,m,n,q,p,seconds,speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",18,18,12,1,0.000053,1.000000,0.000053,0,"ok","./bin/mm_serial 18 18 12","Time: 0.000053 seconds"
"Implementation 2 (MM-1D)",18,18,12,1,0.000079,0.668440,0.000079,0,"ok","mpirun -np 1 ./bin/mm_1d 18 18 12","Local Matrix Multiplication Compute Time: 5.13745e-05 seconds Total Runtime: 7.92891e-05 seconds"
"Implementation 3 (MM-2D)",18,18,12,1,0.000051,1.039216,0.000051,0,"ok","mpirun -np 1 ./bin/mm_2d 18 18 12","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(18x18), B(18x12), C(18x12) Parallel Time: 0.000051 seconds"
"Implementation 1 (Serial)",18,18,12,4,0.000045,1.000000,0.000045,0,"ok","./bin/mm_serial 18 18 12","Time: 0.000045 seconds"
"Implementation 2 (MM-1D)",18,18,12,4,0.000204,0.220540,0.000816,0,"ok","mpirun -np 4 ./bin/mm_1d 18 18 12","Local Matrix Multiplication Compute Time: 1.01319e-05 seconds Total Runtime: 0.000204045 seconds"
"Implementation 3 (MM-2D)",18,18,12,4,0.000212,0.212264,0.000848,0,"ok","mpirun -np 4 ./bin/mm_2d 18 18 12","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(18x18), B(18x12), C(18x12) Parallel Time: 0.000212 seconds"
