implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3600,1800,4200,1,57.600066,1.000000,1.000000,57.600066,0,"ok","./bin/mm_serial 3600 1800 4200","Time: 57.600066 seconds"
"Implementation 2 (MM-1D)",3600,1800,4200,1,55.936600,1.000000,1.029738,55.936600,0,"ok","mpirun -np 1 ./bin/mm_1d 3600 1800 4200","Local Matrix Multiplication Compute Time: 55.7201 seconds Total Runtime: 55.9366 seconds"
"Implementation 3 (MM-2D)",3600,1800,4200,1,55.899585,1.000000,1.030420,55.899585,0,"ok","mpirun -np 1 ./bin/mm_2d 3600 1800 4200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3600x1800), B(1800x4200), C(3600x4200) Parallel Time: 55.899585 seconds"
"Implementation 1 (Serial)",3600,1800,4200,4,57.600066,1.000000,1.000000,57.600066,0,"ok","./bin/mm_serial 3600 1800 4200","Time: 57.600066 seconds"
"Implementation 2 (MM-1D)",3600,1800,4200,4,14.767700,3.787767,3.900409,59.070800,0,"ok","mpirun -np 4 ./bin/mm_1d 3600 1800 4200","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job Local Matrix Multiplication Compute Time: 14.5331 seconds Total Runtime: 14.7677 seconds"
"Implementation 3 (MM-2D)",3600,1800,4200,4,45.431232,1.230422,1.267852,181.724928,0,"ok","mpirun -np 4 ./bin/mm_2d 3600 1800 4200","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3600x1800), B(1800x4200), C(3600x4200) Parallel Time: 45.431232 seconds"
"Implementation 1 (Serial)",3600,1800,4200,9,57.600066,1.000000,1.000000,57.600066,0,"ok","./bin/mm_serial 3600 1800 4200","Time: 57.600066 seconds"
"Implementation 2 (MM-1D)",3600,1800,4200,9,37.505100,1.491440,1.535793,337.545900,0,"ok","mpirun -np 9 ./bin/mm_1d 3600 1800 4200","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job Local Matrix Multiplication Compute Time: 37.167 seconds Total Runtime: 37.5051 seconds"
"Implementation 3 (MM-2D)",3600,1800,4200,9,7.665832,7.292044,7.513870,68.992488,0,"ok","mpirun -np 9 ./bin/mm_2d 3600 1800 4200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3600x1800), B(1800x4200), C(3600x4200) Parallel Time: 7.665832 seconds"
"Implementation 1 (Serial)",3600,1800,4200,16,57.600066,1.000000,1.000000,57.600066,0,"ok","./bin/mm_serial 3600 1800 4200","Time: 57.600066 seconds"
"Implementation 2 (MM-1D)",3600,1800,4200,16,4.852080,11.528375,11.871211,77.633280,0,"ok","mpirun -np 16 ./bin/mm_1d 3600 1800 4200","Local Matrix Multiplication Compute Time: 4.37315 seconds Total Runtime: 4.85208 seconds"
"Implementation 3 (MM-2D)",3600,1800,4200,16,5.205275,10.739026,11.065710,83.284400,0,"ok","mpirun -np 16 ./bin/mm_2d 3600 1800 4200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3600x1800), B(1800x4200), C(3600x4200) Parallel Time: 5.205275 seconds"
"Implementation 1 (Serial)",3600,1800,4200,25,57.600066,1.000000,1.000000,57.600066,0,"ok","./bin/mm_serial 3600 1800 4200","Time: 57.600066 seconds"
"Implementation 2 (MM-1D)",3600,1800,4200,25,6.108040,9.157864,9.430204,152.701000,0,"ok","mpirun -np 25 ./bin/mm_1d 3600 1800 4200","Local Matrix Multiplication Compute Time: 4.82532 seconds Total Runtime: 6.10804 seconds"
"Implementation 3 (MM-2D)",3600,1800,4200,25,4.205489,13.292054,13.696402,105.137225,0,"ok","mpirun -np 25 ./bin/mm_2d 3600 1800 4200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3600x1800), B(1800x4200), C(3600x4200) Parallel Time: 4.205489 seconds"
