implementation,m,n,q,p,seconds,speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",6,6,24,1,0.000026,1.000000,0.000026,0,"ok","./bin/mm_serial 6 6 24","Time: 0.000026 seconds"
"Implementation 2 (MM-1D)",6,6,24,1,0.000027,0.972763,0.000027,0,"ok","mpirun -np 1 ./bin/mm_1d 6 6 24","Local Matrix Multiplication Compute Time: 9.49856e-06 seconds Total Runtime: 2.6728e-05 seconds"
"Implementation 3 (MM-2D)",6,6,24,1,0.000013,2.000000,0.000013,0,"ok","mpirun -np 1 ./bin/mm_2d 6 6 24","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(6x6), B(6x24), C(6x24) Parallel Time: 0.000013 seconds"
"Implementation 1 (Serial)",6,6,24,4,0.000017,1.000000,0.000017,0,"ok","./bin/mm_serial 6 6 24","Time: 0.000017 seconds"
"Implementation 2 (MM-1D)",6,6,24,4,0.000171,0.099276,0.000685,0,"ok","mpirun -np 4 ./bin/mm_1d 6 6 24","Local Matrix Multiplication Compute Time: 3.21865e-06 seconds Total Runtime: 0.00017124 seconds"
"Implementation 3 (MM-2D)",6,6,24,4,0.000154,0.110390,0.000616,0,"ok","mpirun -np 4 ./bin/mm_2d 6 6 24","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(6x6), B(6x24), C(6x24) Parallel Time: 0.000154 seconds"
"Implementation 1 (Serial)",6,6,24,9,0.000016,1.000000,0.000016,0,"ok","./bin/mm_serial 6 6 24","Time: 0.000016 seconds"
"Implementation 2 (MM-1D)",6,6,24,9,0.000269,0.059417,0.002424,0,"ok","mpirun -np 9 ./bin/mm_1d 6 6 24","Local Matrix Multiplication Compute Time: 1.76579e-06 seconds Total Runtime: 0.000269284 seconds"
"Implementation 3 (MM-2D)",6,6,24,9,0.000297,0.053872,0.002673,0,"ok","mpirun -np 9 ./bin/mm_2d 6 6 24","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(6x6), B(6x24), C(6x24) Parallel Time: 0.000297 seconds"
