implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1200,3600,2400,1,32.404896,1.000000,1.000000,32.404896,0,"ok","./bin/mm_serial 1200 3600 2400","Time: 32.404896 seconds"
"Implementation 2 (MM-1D)",1200,3600,2400,1,32.336100,1.000000,1.002128,32.336100,0,"ok","mpirun -np 1 ./bin/mm_1d 1200 3600 2400","Local Matrix Multiplication Compute Time: 32.2255 seconds Total Runtime: 32.3361 seconds"
"Implementation 3 (MM-2D)",1200,3600,2400,1,32.352790,1.000000,1.001611,32.352790,0,"ok","mpirun -np 1 ./bin/mm_2d 1200 3600 2400","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1200x3600), B(3600x2400), C(1200x2400) Parallel Time: 32.352790 seconds"
"Implementation 1 (Serial)",1200,3600,2400,4,32.404896,1.000000,1.000000,32.404896,0,"ok","./bin/mm_serial 1200 3600 2400","Time: 32.404896 seconds"
"Implementation 2 (MM-1D)",1200,3600,2400,4,8.625150,3.749048,3.757024,34.500600,0,"ok","mpirun -np 4 ./bin/mm_1d 1200 3600 2400","Local Matrix Multiplication Compute Time: 8.46971 seconds Total Runtime: 8.62515 seconds"
"Implementation 3 (MM-2D)",1200,3600,2400,4,6.022998,5.371543,5.380194,24.091992,0,"ok","mpirun -np 4 ./bin/mm_2d 1200 3600 2400","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1200x3600), B(3600x2400), C(1200x2400) Parallel Time: 6.022998 seconds"
"Implementation 1 (Serial)",1200,3600,2400,9,32.404896,1.000000,1.000000,32.404896,0,"ok","./bin/mm_serial 1200 3600 2400","Time: 32.404896 seconds"
"Implementation 2 (MM-1D)",1200,3600,2400,9,4.224420,7.654566,7.670851,38.019780,0,"ok","mpirun -np 9 ./bin/mm_1d 1200 3600 2400","Local Matrix Multiplication Compute Time: 3.97142 seconds Total Runtime: 4.22442 seconds"
"Implementation 3 (MM-2D)",1200,3600,2400,9,3.894940,8.306364,8.319742,35.054460,0,"ok","mpirun -np 9 ./bin/mm_2d 1200 3600 2400","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1200x3600), B(3600x2400), C(1200x2400) Parallel Time: 3.894940 seconds"
"Implementation 1 (Serial)",1200,3600,2400,16,32.404896,1.000000,1.000000,32.404896,0,"ok","./bin/mm_serial 1200 3600 2400","Time: 32.404896 seconds"
"Implementation 2 (MM-1D)",1200,3600,2400,16,2.895130,11.169136,11.192898,46.322080,0,"ok","mpirun -np 16 ./bin/mm_1d 1200 3600 2400","Local Matrix Multiplication Compute Time: 2.42261 seconds Total Runtime: 2.89513 seconds"
"Implementation 3 (MM-2D)",1200,3600,2400,16,1.711761,18.900296,18.930736,27.388176,0,"ok","mpirun -np 16 ./bin/mm_2d 1200 3600 2400","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1200x3600), B(3600x2400), C(1200x2400) Parallel Time: 1.711761 seconds"
"Implementation 1 (Serial)",1200,3600,2400,25,32.404896,1.000000,1.000000,32.404896,0,"ok","./bin/mm_serial 1200 3600 2400","Time: 32.404896 seconds"
"Implementation 2 (MM-1D)",1200,3600,2400,25,3.666690,8.818880,8.837643,91.667250,0,"ok","mpirun -np 25 ./bin/mm_1d 1200 3600 2400","Local Matrix Multiplication Compute Time: 2.90208 seconds Total Runtime: 3.66669 seconds"
"Implementation 3 (MM-2D)",1200,3600,2400,25,2.191186,14.764967,14.788747,54.779650,0,"ok","mpirun -np 25 ./bin/mm_2d 1200 3600 2400","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1200x3600), B(3600x2400), C(1200x2400) Parallel Time: 2.191186 seconds"
