implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1800,1800,2400,1,24.237064,1.000000,1.000000,24.237064,0,"ok","./bin/mm_serial 1800 1800 2400","Time: 24.237064 seconds"
"Implementation 2 (MM-1D)",1800,1800,2400,1,24.224600,1.000000,1.000515,24.224600,0,"ok","mpirun -np 1 ./bin/mm_1d 1800 1800 2400","Local Matrix Multiplication Compute Time: 24.137 seconds Total Runtime: 24.2246 seconds"
"Implementation 3 (MM-2D)",1800,1800,2400,1,24.268399,1.000000,0.998709,24.268399,0,"ok","mpirun -np 1 ./bin/mm_2d 1800 1800 2400","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1800x1800), B(1800x2400), C(1800x2400) Parallel Time: 24.268399 seconds"
"Implementation 1 (Serial)",1800,1800,2400,4,24.237064,1.000000,1.000000,24.237064,0,"ok","./bin/mm_serial 1800 1800 2400","Time: 24.237064 seconds"
"Implementation 2 (MM-1D)",1800,1800,2400,4,6.495090,3.729679,3.731598,25.980360,0,"ok","mpirun -np 4 ./bin/mm_1d 1800 1800 2400","Local Matrix Multiplication Compute Time: 6.38808 seconds Total Runtime: 6.49509 seconds"
"Implementation 3 (MM-2D)",1800,1800,2400,4,2.562540,9.470447,9.458219,10.250160,0,"ok","mpirun -np 4 ./bin/mm_2d 1800 1800 2400","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1800x1800), B(1800x2400), C(1800x2400) Parallel Time: 2.562540 seconds"
"Implementation 1 (Serial)",1800,1800,2400,9,24.237064,1.000000,1.000000,24.237064,0,"ok","./bin/mm_serial 1800 1800 2400","Time: 24.237064 seconds"
"Implementation 2 (MM-1D)",1800,1800,2400,9,3.245080,7.465024,7.468865,29.205720,0,"ok","mpirun -np 9 ./bin/mm_1d 1800 1800 2400","Local Matrix Multiplication Compute Time: 3.06009 seconds Total Runtime: 3.24508 seconds"
"Implementation 3 (MM-2D)",1800,1800,2400,9,1.506094,16.113469,16.092664,13.554846,0,"ok","mpirun -np 9 ./bin/mm_2d 1800 1800 2400","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1800x1800), B(1800x2400), C(1800x2400) Parallel Time: 1.506094 seconds"
"Implementation 1 (Serial)",1800,1800,2400,16,24.237064,1.000000,1.000000,24.237064,0,"ok","./bin/mm_serial 1800 1800 2400","Time: 24.237064 seconds"
"Implementation 2 (MM-1D)",1800,1800,2400,16,2.075930,11.669276,11.675280,33.214880,0,"ok","mpirun -np 16 ./bin/mm_1d 1800 1800 2400","Local Matrix Multiplication Compute Time: 1.84173 seconds Total Runtime: 2.07593 seconds"
"Implementation 3 (MM-2D)",1800,1800,2400,16,0.928116,26.148024,26.114262,14.849856,0,"ok","mpirun -np 16 ./bin/mm_2d 1800 1800 2400","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1800x1800), B(1800x2400), C(1800x2400) Parallel Time: 0.928116 seconds"
"Implementation 1 (Serial)",1800,1800,2400,25,24.237064,1.000000,1.000000,24.237064,0,"ok","./bin/mm_serial 1800 1800 2400","Time: 24.237064 seconds"
"Implementation 2 (MM-1D)",1800,1800,2400,25,2.259550,10.720984,10.726500,56.488750,0,"ok","mpirun -np 25 ./bin/mm_1d 1800 1800 2400","Local Matrix Multiplication Compute Time: 1.81911 seconds Total Runtime: 2.25955 seconds"
"Implementation 3 (MM-2D)",1800,1800,2400,25,1.220012,19.891935,19.866250,30.500300,0,"ok","mpirun -np 25 ./bin/mm_2d 1800 1800 2400","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1800x1800), B(1800x2400), C(1800x2400) Parallel Time: 1.220012 seconds"
