implementation,m,n,q,p,seconds,speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",12,18,18,1,0.000080,1.000000,0.000080,0,"ok","./bin/mm_serial 12 18 18","Time: 0.000080 seconds"
"Implementation 2 (MM-1D)",12,18,18,1,0.000066,1.209952,0.000066,0,"ok","mpirun -np 1 ./bin/mm_1d 12 18 18","Local Matrix Multiplication Compute Time: 3.99146e-05 seconds Total Runtime: 6.61183e-05 seconds"
"Implementation 3 (MM-2D)",12,18,18,1,0.000048,1.666667,0.000048,0,"ok","mpirun -np 1 ./bin/mm_2d 12 18 18","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(12x18), B(18x18), C(12x18) Parallel Time: 0.000048 seconds"
"Implementation 1 (Serial)",12,18,18,4,0.000077,1.000000,0.000077,0,"ok","./bin/mm_serial 12 18 18","Time: 0.000077 seconds"
"Implementation 2 (MM-1D)",12,18,18,4,0.000179,0.429824,0.000717,0,"ok","mpirun -np 4 ./bin/mm_1d 12 18 18","Local Matrix Multiplication Compute Time: 8.39215e-06 seconds Total Runtime: 0.000179143 seconds"
"Implementation 3 (MM-2D)",12,18,18,4,0.000210,0.366667,0.000840,0,"ok","mpirun -np 4 ./bin/mm_2d 12 18 18","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(12x18), B(18x18), C(12x18) Parallel Time: 0.000210 seconds"
"Implementation 1 (Serial)",12,18,18,9,0.000074,1.000000,0.000074,0,"ok","./bin/mm_serial 12 18 18","Time: 0.000074 seconds"
"Implementation 2 (MM-1D)",12,18,18,9,0.000291,0.254075,0.002621,0,"ok","mpirun -np 9 ./bin/mm_1d 12 18 18","Local Matrix Multiplication Compute Time: 6.41029e-06 seconds Total Runtime: 0.000291253 seconds"
"Implementation 3 (MM-2D)",12,18,18,9,0.000354,0.209040,0.003186,0,"ok","mpirun -np 9 ./bin/mm_2d 12 18 18","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(12x18), B(18x18), C(12x18) Parallel Time: 0.000354 seconds"
