implementation,m,n,q,p,seconds,speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",18,12,12,1,0.000055,1.000000,0.000055,0,"ok","./bin/mm_serial 18 12 12","Time: 0.000055 seconds"
"Implementation 2 (MM-1D)",18,12,12,1,0.000053,1.035267,0.000053,0,"ok","mpirun -np 1 ./bin/mm_1d 18 12 12","Local Matrix Multiplication Compute Time: 2.77217e-05 seconds Total Runtime: 5.31264e-05 seconds"
"Implementation 3 (MM-2D)",18,12,12,1,0.000031,1.774194,0.000031,0,"ok","mpirun -np 1 ./bin/mm_2d 18 12 12","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(18x12), B(12x12), C(18x12) Parallel Time: 0.000031 seconds"
"Implementation 1 (Serial)",18,12,12,4,0.000049,1.000000,0.000049,0,"ok","./bin/mm_serial 18 12 12","Time: 0.000049 seconds"
"Implementation 2 (MM-1D)",18,12,12,4,0.000175,0.280699,0.000698,0,"ok","mpirun -np 4 ./bin/mm_1d 18 12 12","Local Matrix Multiplication Compute Time: 7.3323e-06 seconds Total Runtime: 0.000174564 seconds"
"Implementation 3 (MM-2D)",18,12,12,4,0.000184,0.266304,0.000736,0,"ok","mpirun -np 4 ./bin/mm_2d 18 12 12","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(18x12), B(12x12), C(18x12) Parallel Time: 0.000184 seconds"
"Implementation 1 (Serial)",18,12,12,9,0.000053,1.000000,0.000053,0,"ok","./bin/mm_serial 18 12 12","Time: 0.000053 seconds"
"Implementation 2 (MM-1D)",18,12,12,9,0.000290,0.182764,0.002610,0,"ok","mpirun -np 9 ./bin/mm_1d 18 12 12","Local Matrix Multiplication Compute Time: 3.10689e-06 seconds Total Runtime: 0.000289992 seconds"
"Implementation 3 (MM-2D)",18,12,12,9,0.000325,0.163077,0.002925,0,"ok","mpirun -np 9 ./bin/mm_2d 18 12 12","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(18x12), B(12x12), C(18x12) Parallel Time: 0.000325 seconds"
