implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3000,2400,1200,1,63.754387,1.000000,1.000000,63.754387,0,"ok","./bin/mm_serial 3000 2400 1200","Time: 63.754387 seconds"
"Implementation 2 (MM-1D)",3000,2400,1200,1,52.731300,1.000000,1.209043,52.731300,0,"ok","mpirun -np 1 ./bin/mm_1d 3000 2400 1200","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job Local Matrix Multiplication Compute Time: 52.6316 seconds Total Runtime: 52.7313 seconds"
"Implementation 3 (MM-2D)",3000,2400,1200,1,50.967058,1.000000,1.250894,50.967058,0,"ok","mpirun -np 1 ./bin/mm_2d 3000 2400 1200","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3000x2400), B(2400x1200), C(3000x1200) Parallel Time: 50.967058 seconds"
"Implementation 1 (Serial)",3000,2400,1200,4,63.754387,1.000000,1.000000,63.754387,0,"ok","./bin/mm_serial 3000 2400 1200","Time: 63.754387 seconds"
"Implementation 2 (MM-1D)",3000,2400,1200,4,6.920590,7.619480,9.212276,27.682360,0,"ok","mpirun -np 4 ./bin/mm_1d 3000 2400 1200","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job Local Matrix Multiplication Compute Time: 6.80994 seconds Total Runtime: 6.92059 seconds"
"Implementation 3 (MM-2D)",3000,2400,1200,4,2.669690,19.091002,23.880820,10.678760,0,"ok","mpirun -np 4 ./bin/mm_2d 3000 2400 1200","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3000x2400), B(2400x1200), C(3000x1200) Parallel Time: 2.669690 seconds"
"Implementation 1 (Serial)",3000,2400,1200,9,63.754387,1.000000,1.000000,63.754387,0,"ok","./bin/mm_serial 3000 2400 1200","Time: 63.754387 seconds"
"Implementation 2 (MM-1D)",3000,2400,1200,9,3.455220,15.261344,18.451614,31.096980,0,"ok","mpirun -np 9 ./bin/mm_1d 3000 2400 1200","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job Local Matrix Multiplication Compute Time: 3.29737 seconds Total Runtime: 3.45522 seconds"
"Implementation 3 (MM-2D)",3000,2400,1200,9,1.497443,34.036059,42.575502,13.476987,0,"ok","mpirun -np 9 ./bin/mm_2d 3000 2400 1200","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3000x2400), B(2400x1200), C(3000x1200) Parallel Time: 1.497443 seconds"
"Implementation 1 (Serial)",3000,2400,1200,16,63.754387,1.000000,1.000000,63.754387,0,"ok","./bin/mm_serial 3000 2400 1200","Time: 63.754387 seconds"
"Implementation 2 (MM-1D)",3000,2400,1200,16,2.171350,24.285030,29.361635,34.741600,0,"ok","mpirun -np 16 ./bin/mm_1d 3000 2400 1200","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job Local Matrix Multiplication Compute Time: 1.9559 seconds Total Runtime: 2.17135 seconds"
"Implementation 3 (MM-2D)",3000,2400,1200,16,0.965990,52.761476,65.999013,15.455840,0,"ok","mpirun -np 16 ./bin/mm_2d 3000 2400 1200","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3000x2400), B(2400x1200), C(3000x1200) Parallel Time: 0.965990 seconds"
"Implementation 1 (Serial)",3000,2400,1200,25,63.754387,1.000000,1.000000,63.754387,0,"ok","./bin/mm_serial 3000 2400 1200","Time: 63.754387 seconds"
"Implementation 2 (MM-1D)",3000,2400,1200,25,2.536060,20.792607,25.139148,63.401500,0,"ok","mpirun -np 25 ./bin/mm_1d 3000 2400 1200","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job Local Matrix Multiplication Compute Time: 2.18902 seconds Total Runtime: 2.53606 seconds"
"Implementation 3 (MM-2D)",3000,2400,1200,25,1.028567,49.551520,61.983699,25.714175,0,"ok","mpirun -np 25 ./bin/mm_2d 3000 2400 1200","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3000x2400), B(2400x1200), C(3000x1200) Parallel Time: 1.028567 seconds"
