implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3000,1800,600,1,4.202033,1.000000,1.000000,4.202033,0,"ok","./bin/mm_serial 3000 1800 600","Time: 4.202033 seconds"
"Implementation 2 (MM-1D)",3000,1800,600,1,3.802420,1.000000,1.105094,3.802420,0,"ok","mpirun -np 1 ./bin/mm_1d 3000 1800 600","Local Matrix Multiplication Compute Time: 3.73632 seconds Total Runtime: 3.80242 seconds"
"Implementation 3 (MM-2D)",3000,1800,600,1,3.786100,1.000000,1.109858,3.786100,0,"ok","mpirun -np 1 ./bin/mm_2d 3000 1800 600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3000x1800), B(1800x600), C(3000x600) Parallel Time: 3.786100 seconds"
"Implementation 1 (Serial)",3000,1800,600,4,4.202033,1.000000,1.000000,4.202033,0,"ok","./bin/mm_serial 3000 1800 600","Time: 4.202033 seconds"
"Implementation 2 (MM-1D)",3000,1800,600,4,1.130820,3.362533,3.715917,4.523280,0,"ok","mpirun -np 4 ./bin/mm_1d 3000 1800 600","Local Matrix Multiplication Compute Time: 1.06393 seconds Total Runtime: 1.13082 seconds"
"Implementation 3 (MM-2D)",3000,1800,600,4,1.009275,3.751307,4.163417,4.037100,0,"ok","mpirun -np 4 ./bin/mm_2d 3000 1800 600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3000x1800), B(1800x600), C(3000x600) Parallel Time: 1.009275 seconds"
"Implementation 1 (Serial)",3000,1800,600,9,4.202033,1.000000,1.000000,4.202033,0,"ok","./bin/mm_serial 3000 1800 600","Time: 4.202033 seconds"
"Implementation 2 (MM-1D)",3000,1800,600,9,0.944861,4.024317,4.447250,8.503749,0,"ok","mpirun -np 9 ./bin/mm_1d 3000 1800 600","Local Matrix Multiplication Compute Time: 0.863632 seconds Total Runtime: 0.944861 seconds"
"Implementation 3 (MM-2D)",3000,1800,600,9,0.548729,6.899763,7.657756,4.938561,0,"ok","mpirun -np 9 ./bin/mm_2d 3000 1800 600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3000x1800), B(1800x600), C(3000x600) Parallel Time: 0.548729 seconds"
"Implementation 1 (Serial)",3000,1800,600,16,4.202033,1.000000,1.000000,4.202033,0,"ok","./bin/mm_serial 3000 1800 600","Time: 4.202033 seconds"
"Implementation 2 (MM-1D)",3000,1800,600,16,0.617768,6.155094,6.801960,9.884288,0,"ok","mpirun -np 16 ./bin/mm_1d 3000 1800 600","Local Matrix Multiplication Compute Time: 0.511838 seconds Total Runtime: 0.617768 seconds"
"Implementation 3 (MM-2D)",3000,1800,600,16,0.329803,11.479883,12.741039,5.276848,0,"ok","mpirun -np 16 ./bin/mm_2d 3000 1800 600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3000x1800), B(1800x600), C(3000x600) Parallel Time: 0.329803 seconds"
"Implementation 1 (Serial)",3000,1800,600,25,4.202033,1.000000,1.000000,4.202033,0,"ok","./bin/mm_serial 3000 1800 600","Time: 4.202033 seconds"
"Implementation 2 (MM-1D)",3000,1800,600,25,0.785210,4.842552,5.351477,19.630250,0,"ok","mpirun -np 25 ./bin/mm_1d 3000 1800 600","Local Matrix Multiplication Compute Time: 0.616461 seconds Total Runtime: 0.78521 seconds"
"Implementation 3 (MM-2D)",3000,1800,600,25,0.404922,9.350196,10.377389,10.123050,0,"ok","mpirun -np 25 ./bin/mm_2d 3000 1800 600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3000x1800), B(1800x600), C(3000x600) Parallel Time: 0.404922 seconds"
