implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1800,3000,600,1,5.059478,1.000000,1.000000,5.059478,0,"ok","./bin/mm_serial 1800 3000 600","Time: 5.059478 seconds"
"Implementation 2 (MM-1D)",1800,3000,600,1,3.983830,1.000000,1.270003,3.983830,0,"ok","mpirun -np 1 ./bin/mm_1d 1800 3000 600","Local Matrix Multiplication Compute Time: 3.92097 seconds Total Runtime: 3.98383 seconds"
"Implementation 3 (MM-2D)",1800,3000,600,1,3.922945,1.000000,1.289714,3.922945,0,"ok","mpirun -np 1 ./bin/mm_2d 1800 3000 600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1800x3000), B(3000x600), C(1800x600) Parallel Time: 3.922945 seconds"
"Implementation 1 (Serial)",1800,3000,600,4,5.059478,1.000000,1.000000,5.059478,0,"ok","./bin/mm_serial 1800 3000 600","Time: 5.059478 seconds"
"Implementation 2 (MM-1D)",1800,3000,600,4,1.854890,2.147745,2.727643,7.419560,0,"ok","mpirun -np 4 ./bin/mm_1d 1800 3000 600","Local Matrix Multiplication Compute Time: 1.75347 seconds Total Runtime: 1.85489 seconds"
"Implementation 3 (MM-2D)",1800,3000,600,4,1.013561,3.870458,4.991784,4.054244,0,"ok","mpirun -np 4 ./bin/mm_2d 1800 3000 600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1800x3000), B(3000x600), C(1800x600) Parallel Time: 1.013561 seconds"
"Implementation 1 (Serial)",1800,3000,600,9,5.059478,1.000000,1.000000,5.059478,0,"ok","./bin/mm_serial 1800 3000 600","Time: 5.059478 seconds"
"Implementation 2 (MM-1D)",1800,3000,600,9,1.005160,3.963379,5.033505,9.046440,0,"ok","mpirun -np 9 ./bin/mm_1d 1800 3000 600","Local Matrix Multiplication Compute Time: 0.904561 seconds Total Runtime: 1.00516 seconds"
"Implementation 3 (MM-2D)",1800,3000,600,9,0.543207,7.221823,9.314088,4.888863,0,"ok","mpirun -np 9 ./bin/mm_2d 1800 3000 600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1800x3000), B(3000x600), C(1800x600) Parallel Time: 0.543207 seconds"
"Implementation 1 (Serial)",1800,3000,600,16,5.059478,1.000000,1.000000,5.059478,0,"ok","./bin/mm_serial 1800 3000 600","Time: 5.059478 seconds"
"Implementation 2 (MM-1D)",1800,3000,600,16,0.693653,5.743261,7.293961,11.098448,0,"ok","mpirun -np 16 ./bin/mm_1d 1800 3000 600","Local Matrix Multiplication Compute Time: 0.557196 seconds Total Runtime: 0.693653 seconds"
"Implementation 3 (MM-2D)",1800,3000,600,16,0.346072,11.335632,14.619727,5.537152,0,"ok","mpirun -np 16 ./bin/mm_2d 1800 3000 600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1800x3000), B(3000x600), C(1800x600) Parallel Time: 0.346072 seconds"
"Implementation 1 (Serial)",1800,3000,600,25,5.059478,1.000000,1.000000,5.059478,0,"ok","./bin/mm_serial 1800 3000 600","Time: 5.059478 seconds"
"Implementation 2 (MM-1D)",1800,3000,600,25,0.946912,4.207181,5.343134,23.672800,0,"ok","mpirun -np 25 ./bin/mm_1d 1800 3000 600","Local Matrix Multiplication Compute Time: 0.720066 seconds Total Runtime: 0.946912 seconds"
"Implementation 3 (MM-2D)",1800,3000,600,25,0.413083,9.496748,12.248091,10.327075,0,"ok","mpirun -np 25 ./bin/mm_2d 1800 3000 600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1800x3000), B(3000x600), C(1800x600) Parallel Time: 0.413083 seconds"
