implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",600,1200,1200,1,1.106092,1.000000,1.000000,1.106092,0,"ok","./bin/mm_serial 600 1200 1200","Time: 1.106092 seconds"
"Implementation 2 (MM-1D)",600,1200,1200,1,1.017480,1.000000,1.087090,1.017480,0,"ok","mpirun -np 1 ./bin/mm_1d 600 1200 1200","Local Matrix Multiplication Compute Time: 0.994821 seconds Total Runtime: 1.01748 seconds"
"Implementation 3 (MM-2D)",600,1200,1200,1,1.002629,1.000000,1.103192,1.002629,0,"ok","mpirun -np 1 ./bin/mm_2d 600 1200 1200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(600x1200), B(1200x1200), C(600x1200) Parallel Time: 1.002629 seconds"
"Implementation 1 (Serial)",600,1200,1200,4,1.106092,1.000000,1.000000,1.106092,0,"ok","./bin/mm_serial 600 1200 1200","Time: 1.106092 seconds"
"Implementation 2 (MM-1D)",600,1200,1200,4,0.407818,2.494936,2.712220,1.631272,0,"ok","mpirun -np 4 ./bin/mm_1d 600 1200 1200","Local Matrix Multiplication Compute Time: 0.374749 seconds Total Runtime: 0.407818 seconds"
"Implementation 3 (MM-2D)",600,1200,1200,4,0.285271,3.514654,3.877338,1.141084,0,"ok","mpirun -np 4 ./bin/mm_2d 600 1200 1200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(600x1200), B(1200x1200), C(600x1200) Parallel Time: 0.285271 seconds"
"Implementation 1 (Serial)",600,1200,1200,9,1.106092,1.000000,1.000000,1.106092,0,"ok","./bin/mm_serial 600 1200 1200","Time: 1.106092 seconds"
"Implementation 2 (MM-1D)",600,1200,1200,9,0.295939,3.438141,3.737568,2.663451,0,"ok","mpirun -np 9 ./bin/mm_1d 600 1200 1200","Local Matrix Multiplication Compute Time: 0.243701 seconds Total Runtime: 0.295939 seconds"
"Implementation 3 (MM-2D)",600,1200,1200,9,0.165610,6.054157,6.678896,1.490490,0,"ok","mpirun -np 9 ./bin/mm_2d 600 1200 1200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(600x1200), B(1200x1200), C(600x1200) Parallel Time: 0.165610 seconds"
"Implementation 1 (Serial)",600,1200,1200,16,1.106092,1.000000,1.000000,1.106092,0,"ok","./bin/mm_serial 600 1200 1200","Time: 1.106092 seconds"
"Implementation 2 (MM-1D)",600,1200,1200,16,0.226825,4.485749,4.876411,3.629200,0,"ok","mpirun -np 16 ./bin/mm_1d 600 1200 1200","Local Matrix Multiplication Compute Time: 0.141295 seconds Total Runtime: 0.226825 seconds"
"Implementation 3 (MM-2D)",600,1200,1200,16,0.102605,9.771736,10.780098,1.641680,0,"ok","mpirun -np 16 ./bin/mm_2d 600 1200 1200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(600x1200), B(1200x1200), C(600x1200) Parallel Time: 0.102605 seconds"
"Implementation 1 (Serial)",600,1200,1200,25,1.106092,1.000000,1.000000,1.106092,0,"ok","./bin/mm_serial 600 1200 1200","Time: 1.106092 seconds"
"Implementation 2 (MM-1D)",600,1200,1200,25,0.282908,3.596505,3.909723,7.072700,0,"ok","mpirun -np 25 ./bin/mm_1d 600 1200 1200","Local Matrix Multiplication Compute Time: 0.0908004 seconds Total Runtime: 0.282908 seconds"
"Implementation 3 (MM-2D)",600,1200,1200,25,0.128534,7.800496,8.605443,3.213350,0,"ok","mpirun -np 25 ./bin/mm_2d 600 1200 1200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(600x1200), B(1200x1200), C(600x1200) Parallel Time: 0.128534 seconds"
