implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3000,600,3600,1,8.037392,1.000000,1.000000,8.037392,0,"ok","./bin/mm_serial 3000 600 3600","Time: 8.037392 seconds"
"Implementation 2 (MM-1D)",3000,600,3600,1,7.007020,1.000000,1.147049,7.007020,0,"ok","mpirun -np 1 ./bin/mm_1d 3000 600 3600","Local Matrix Multiplication Compute Time: 6.8898 seconds Total Runtime: 7.00702 seconds"
"Implementation 3 (MM-2D)",3000,600,3600,1,7.110955,1.000000,1.130283,7.110955,0,"ok","mpirun -np 1 ./bin/mm_2d 3000 600 3600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3000x600), B(600x3600), C(3000x3600) Parallel Time: 7.110955 seconds"
"Implementation 1 (Serial)",3000,600,3600,4,8.037392,1.000000,1.000000,8.037392,0,"ok","./bin/mm_serial 3000 600 3600","Time: 8.037392 seconds"
"Implementation 2 (MM-1D)",3000,600,3600,4,3.611670,1.940105,2.225395,14.446680,0,"ok","mpirun -np 4 ./bin/mm_1d 3000 600 3600","Local Matrix Multiplication Compute Time: 3.49578 seconds Total Runtime: 3.61167 seconds"
"Implementation 3 (MM-2D)",3000,600,3600,4,1.929971,3.684488,4.164514,7.719884,0,"ok","mpirun -np 4 ./bin/mm_2d 3000 600 3600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3000x600), B(600x3600), C(3000x3600) Parallel Time: 1.929971 seconds"
"Implementation 1 (Serial)",3000,600,3600,9,8.037392,1.000000,1.000000,8.037392,0,"ok","./bin/mm_serial 3000 600 3600","Time: 8.037392 seconds"
"Implementation 2 (MM-1D)",3000,600,3600,9,1.857060,3.773179,4.328020,16.713540,0,"ok","mpirun -np 9 ./bin/mm_1d 3000 600 3600","Local Matrix Multiplication Compute Time: 1.71257 seconds Total Runtime: 1.85706 seconds"
"Implementation 3 (MM-2D)",3000,600,3600,9,1.001659,7.099177,8.024080,9.014931,0,"ok","mpirun -np 9 ./bin/mm_2d 3000 600 3600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3000x600), B(600x3600), C(3000x3600) Parallel Time: 1.001659 seconds"
"Implementation 1 (Serial)",3000,600,3600,16,8.037392,1.000000,1.000000,8.037392,0,"ok","./bin/mm_serial 3000 600 3600","Time: 8.037392 seconds"
"Implementation 2 (MM-1D)",3000,600,3600,16,1.185070,5.912748,6.782209,18.961120,0,"ok","mpirun -np 16 ./bin/mm_1d 3000 600 3600","Local Matrix Multiplication Compute Time: 1.00194 seconds Total Runtime: 1.18507 seconds"
"Implementation 3 (MM-2D)",3000,600,3600,16,0.596940,11.912345,13.464321,9.551040,0,"ok","mpirun -np 16 ./bin/mm_2d 3000 600 3600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3000x600), B(600x3600), C(3000x3600) Parallel Time: 0.596940 seconds"
"Implementation 1 (Serial)",3000,600,3600,25,8.037392,1.000000,1.000000,8.037392,0,"ok","./bin/mm_serial 3000 600 3600","Time: 8.037392 seconds"
"Implementation 2 (MM-1D)",3000,600,3600,25,1.320960,5.304491,6.084508,33.024000,0,"ok","mpirun -np 25 ./bin/mm_1d 3000 600 3600","Local Matrix Multiplication Compute Time: 0.898003 seconds Total Runtime: 1.32096 seconds"
"Implementation 3 (MM-2D)",3000,600,3600,25,0.643190,11.055761,12.496140,16.079750,0,"ok","mpirun -np 25 ./bin/mm_2d 3000 600 3600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3000x600), B(600x3600), C(3000x3600) Parallel Time: 0.643190 seconds"
