implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3000,4200,1200,1,47.806250,1.000000,1.000000,47.806250,0,"ok","./bin/mm_serial 3000 4200 1200","Time: 47.806250 seconds"
"Implementation 2 (MM-1D)",3000,4200,1200,1,47.886500,1.000000,0.998324,47.886500,0,"ok","mpirun -np 1 ./bin/mm_1d 3000 4200 1200","Local Matrix Multiplication Compute Time: 47.7332 seconds Total Runtime: 47.8865 seconds"
"Implementation 3 (MM-2D)",3000,4200,1200,1,47.862597,1.000000,0.998823,47.862597,0,"ok","mpirun -np 1 ./bin/mm_2d 3000 4200 1200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3000x4200), B(4200x1200), C(3000x1200) Parallel Time: 47.862597 seconds"
"Implementation 1 (Serial)",3000,4200,1200,4,47.806250,1.000000,1.000000,47.806250,0,"ok","./bin/mm_serial 3000 4200 1200","Time: 47.806250 seconds"
"Implementation 2 (MM-1D)",3000,4200,1200,4,12.621700,3.793982,3.787624,50.486800,0,"ok","mpirun -np 4 ./bin/mm_1d 3000 4200 1200","Local Matrix Multiplication Compute Time: 12.4543 seconds Total Runtime: 12.6217 seconds"
"Implementation 3 (MM-2D)",3000,4200,1200,4,5.335856,8.969994,8.959434,21.343424,0,"ok","mpirun -np 4 ./bin/mm_2d 3000 4200 1200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3000x4200), B(4200x1200), C(3000x1200) Parallel Time: 5.335856 seconds"
"Implementation 1 (Serial)",3000,4200,1200,9,47.806250,1.000000,1.000000,47.806250,0,"ok","./bin/mm_serial 3000 4200 1200","Time: 47.806250 seconds"
"Implementation 2 (MM-1D)",3000,4200,1200,9,6.235940,7.679115,7.666246,56.123460,0,"ok","mpirun -np 9 ./bin/mm_1d 3000 4200 1200","Local Matrix Multiplication Compute Time: 5.95419 seconds Total Runtime: 6.23594 seconds"
"Implementation 3 (MM-2D)",3000,4200,1200,9,3.388227,14.126148,14.109518,30.494043,0,"ok","mpirun -np 9 ./bin/mm_2d 3000 4200 1200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3000x4200), B(4200x1200), C(3000x1200) Parallel Time: 3.388227 seconds"
"Implementation 1 (Serial)",3000,4200,1200,16,47.806250,1.000000,1.000000,47.806250,0,"ok","./bin/mm_serial 3000 4200 1200","Time: 47.806250 seconds"
"Implementation 2 (MM-1D)",3000,4200,1200,16,4.122390,11.616198,11.596732,65.958240,0,"ok","mpirun -np 16 ./bin/mm_1d 3000 4200 1200","Local Matrix Multiplication Compute Time: 3.7447 seconds Total Runtime: 4.12239 seconds"
"Implementation 3 (MM-2D)",3000,4200,1200,16,2.127296,22.499265,22.472778,34.036736,0,"ok","mpirun -np 16 ./bin/mm_2d 3000 4200 1200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3000x4200), B(4200x1200), C(3000x1200) Parallel Time: 2.127296 seconds"
"Implementation 1 (Serial)",3000,4200,1200,25,47.806250,1.000000,1.000000,47.806250,0,"ok","./bin/mm_serial 3000 4200 1200","Time: 47.806250 seconds"
"Implementation 2 (MM-1D)",3000,4200,1200,25,4.531440,10.567612,10.549902,113.286000,0,"ok","mpirun -np 25 ./bin/mm_1d 3000 4200 1200","Local Matrix Multiplication Compute Time: 3.87232 seconds Total Runtime: 4.53144 seconds"
"Implementation 3 (MM-2D)",3000,4200,1200,25,2.987992,16.018315,15.999457,74.699800,0,"ok","mpirun -np 25 ./bin/mm_2d 3000 4200 1200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3000x4200), B(4200x1200), C(3000x1200) Parallel Time: 2.987992 seconds"
